Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
regional_emissions,TUR,GtCO2/yr,0.435783,0.326837,0.269229,0.241094,0.212999,0.190501,0.172699,0.156672,0.138415,0.116035,0.0908621,0.0641157,0.0362348,0.00706328,-0.0234546,-0.0554315,0.0208136,0.0994632,0.0994632,0.0994632,0.0994632,0.0994631,0.0994631,0.0994631,0.099463,0.0994629,0.0994627
regional_emissions,UKR,GtCO2/yr,0.403864,0.302898,0.209858,0.197072,0.184461,0.160305,0.13493,0.114185,0.0924681,0.066911,0.0415063,0.0185393,-0.00301715,-0.0240999,-0.0450201,-0.0686468,-0.0194016,0.0301523,0.0301523,0.0301522,0.0301522,0.0301522,0.0301522,0.0301521,0.0301521,0.030152,0.0301518
regional_emissions,STAN,GtCO2/yr,0.485141,0.363856,0.337012,0.310689,0.277879,0.242943,0.21896,0.211726,0.203743,0.183515,0.167587,0.166322,0.162328,0.14336,0.117943,0.0963247,0.153194,0.217123,0.217123,0.217123,0.217123,0.217123,0.217123,0.217123,0.217122,0.217122,0.217122
regional_emissions,RUS,GtCO2/yr,1.8782,1.40865,1.00552,0.861311,0.746573,0.645203,0.558495,0.482507,0.414396,0.350648,0.282691,0.208761,0.138728,0.0759033,0.0142068,-0.0486076,0.128117,0.331139,0.331139,0.331139,0.331139,0.331139,0.331139,0.331139,0.331139,0.331139,0.331138
regional_emissions,ME,GtCO2/yr,2.00627,1.5047,1.16164,1.10665,1.06926,1.01676,0.959748,0.903907,0.837245,0.751129,0.649155,0.535948,0.414661,0.284134,0.138256,-0.0241218,0.369284,0.869316,0.869316,0.869316,0.869316,0.869316,0.869316,0.869316,0.869316,0.869316,0.869316
regional_emissions,INDIA,GtCO2/yr,2.77719,2.10045,2.24002,2.22841,2.18873,2.16361,2.1019,1.95966,1.73467,1.42649,1.02664,0.54663,0.0120306,-0.568573,-1.18687,-1.87096,-0.703234,0.359233,0.359233,0.359233,0.359233,0.359233,0.359233,0.359233,0.359233,0.359233,0.359233
regional_emissions,KOR,GtCO2/yr,0.784572,0.588429,0.392286,0.219124,0.155231,0.105245,0.0622734,0.0248354,-0.00774722,-0.035809,-0.0597796,-0.0798736,-0.0967583,-0.111766,-0.125418,-0.143248,-0.0832853,-0.0273758,-0.0273758,-0.0273758,-0.0273759,-0.0273759,-0.0273759,-0.0273759,-0.027376,-0.0273761,-0.0273763
regional_emissions,CHN,GtCO2/yr,11.3913,8.54349,5.69566,2.84783,1.55437,0.614204,-0.188838,-0.853647,-1.39526,-1.83021,-2.15809,-2.38085,-2.53659,-2.67846,-2.81556,-3.04514,-2.05589,-1.22433,-1.22433,-1.22433,-1.22433,-1.22433,-1.22433,-1.22433,-1.22433,-1.22433,-1.22433
regional_emissions,SEAS,GtCO2/yr,1.51417,1.13563,1.09943,1.03715,0.930618,0.80839,0.702678,0.622379,0.5376,0.431796,0.316277,0.193984,0.0562902,-0.0906823,-0.23882,-0.41006,-0.0978277,0.239574,0.239574,0.239574,0.239574,0.239574,0.239573,0.239573,0.239573,0.239573,0.239573
regional_emissions,INDO,GtCO2/yr,1.63506,1.22629,0.901993,0.796786,0.688197,0.561,0.442754,0.345124,0.253656,0.158295,0.0575429,-0.0450605,-0.146474,-0.249841,-0.356405,-0.478553,-0.260035,-0.0665566,-0.0665566,-0.0665566,-0.0665566,-0.0665567,-0.0665567,-0.0665567,-0.0665568,-0.0665569,-0.0665571
regional_emissions,JAP,GtCO2/yr,1.06462,0.798468,0.532312,0.266156,0.111911,0.0605787,0.0157334,-0.0269592,-0.0682396,-0.10703,-0.141939,-0.172619,-0.20173,-0.233127,-0.265503,-0.308234,-0.202878,-0.110566,-0.110566,-0.110566,-0.110566,-0.110566,-0.110566,-0.110566,-0.110566,-0.110566,-0.110566
regional_emissions,OCE,GtCO2/yr,0.388396,0.291297,0.194198,0.097099,3.71607e-07,-0.0332482,-0.0590259,-0.077295,-0.0950837,-0.125004,-0.157853,-0.175743,-0.187657,-0.212033,-0.245368,-0.289108,-0.22138,-0.165947,-0.165947,-0.165947,-0.165947,-0.165947,-0.165947,-0.165947,-0.165947,-0.165948,-0.165948
regional_emissions,RSAS,GtCO2/yr,0.417044,0.385236,0.451437,0.499688,0.54463,0.594211,0.649682,0.704929,0.740234,0.741844,0.712025,0.610891,0.50663,0.402369,0.298108,0.193847,0.40334,0.941534,0.941534,0.941534,0.941534,0.941534,0.941534,0.941534,0.941534,0.941534,0.941533
regional_emissions,RSAF,GtCO2/yr,0.786528,0.589896,0.552101,0.74693,0.885067,0.78441,0.591748,0.460578,0.404778,0.402492,0.418663,0.423173,0.397227,0.334338,0.240272,0.116687,0.315867,0.61503,0.61503,0.61503,0.61503,0.61503,0.61503,0.61503,0.61503,0.61503,0.615029
baseline,CAN,GtCO2/yr,0.511577,0.521687,0.545982,0.569365,0.556273,0.527186,0.502037,0.516067,0.54958,0.575809,0.583175,0.567459,0.540856,0.517803,0.510035,0.523782,0.544033,0.584198,0.616967,0.637451,0.656091,0.672059,0.685429,0.696382,0.705029,0.711376,0.715036
baseline,USA,GtCO2/yr,5.39382,5.17224,4.97415,4.8987,4.83597,4.74613,4.78999,4.80459,4.78925,4.74157,4.67797,4.62126,4.6065,4.65397,4.71762,4.75502,4.76234,4.9965,5.19517,5.26754,5.3314,5.38703,5.43456,5.47357,5.50466,5.5283,5.54347
baseline,MEX,GtCO2/yr,0.572878,0.588919,0.619678,0.666532,0.708214,0.727259,0.736595,0.756484,0.787333,0.823506,0.853175,0.867164,0.871274,0.874568,0.88672,0.913699,0.944937,1.00326,1.05127,1.08561,1.11597,1.14226,1.16449,1.18268,1.19704,1.20762,1.21378
baseline,RCAM,GtCO2/yr,0.302334,0.319671,0.338698,0.35343,0.377797,0.420029,0.48092,0.55673,0.634972,0.703744,0.760282,0.805019,0.84257,0.87698,0.907185,0.931315,0.952721,1.01312,1.06244,1.09648,1.12601,1.15177,1.17373,1.19171,1.20591,1.21648,1.22281
baseline,BRA,GtCO2/yr,1.57743,1.61117,1.69768,1.89483,2.07524,2.12189,2.04951,1.83255,1.57589,1.3923,1.35721,1.48358,1.57034,1.45972,1.30889,1.27605,1.29365,1.33626,1.35158,1.35466,1.36129,1.36561,1.36813,1.37057,1.37291,1.37474,1.37615
baseline,RSAM,GtCO2/yr,1.38348,1.54193,1.62861,1.61861,1.6656,1.87544,2.04597,1.96869,1.82519,1.80852,1.88145,1.9652,2.0081,1.98512,1.94797,1.94538,1.94634,2.03098,2.08614,2.11285,2.13679,2.15704,2.17389,2.18789,2.19921,2.20788,2.21364
baseline,NAF,GtCO2/yr,0.583268,0.654568,0.70793,0.747061,0.769308,0.781302,0.810153,0.877787,0.967421,1.05559,1.12804,1.17825,1.22063,1.27016,1.32609,1.38462,1.44472,1.53189,1.61326,1.66962,1.71841,1.76034,1.79533,1.82315,1.84422,1.85877,1.86561
baseline,WAF,GtCO2/yr,1.817,2.7146,3.13258,2.83283,2.41856,2.45692,2.50741,2.12564,1.7962,2.04597,2.68581,3.40922,4.14611,4.88226,5.6275,6.40379,7.21404,8.1218,8.98668,9.71898,10.3576,10.9159,11.3918,11.7811,12.0881,12.3147,12.4457
baseline,EAF,GtCO2/yr,0.283526,0.457865,0.580423,0.596898,0.561927,0.541957,0.546643,0.574601,0.635306,0.741748,0.910486,1.1546,1.47025,1.83635,2.19732,2.50824,2.80299,3.12665,3.45048,3.7185,3.94996,4.15279,4.32596,4.46716,4.57809,4.65971,4.70631
baseline,SAF,GtCO2/yr,0.507151,0.551618,0.570233,0.563134,0.567281,0.604001,0.649056,0.681853,0.699426,0.703439,0.699526,0.693233,0.687305,0.683387,0.680911,0.679087,0.674281,0.704033,0.725158,0.731764,0.737683,0.742742,0.747021,0.750559,0.753415,0.755638,0.757188
baseline,WEU,GtCO2/yr,3.13174,2.99797,2.88043,2.80174,2.79362,2.94403,3.1597,3.37462,3.53391,3.61035,3.66944,3.76413,3.82539,3.79773,3.77227,3.83391,3.92804,4.14344,4.31967,4.42092,4.51354,4.59333,4.66065,4.71629,4.76079,4.79419,4.81462
baseline,CEU,GtCO2/yr,0.784933,0.762355,0.743845,0.75504,0.774298,0.793268,0.807471,0.823817,0.834252,0.830625,0.816338,0.795303,0.763878,0.721268,0.683756,0.665526,0.658267,0.674307,0.685663,0.687815,0.689663,0.691291,0.692731,0.693961,0.695009,0.695914,0.696693
baseline,TUR,GtCO2/yr,0.435783,0.492275,0.526459,0.530974,0.531561,0.542073,0.565626,0.599625,0.633032,0.656073,0.670734,0.681488,0.692557,0.705363,0.710819,0.702206,0.689691,0.702566,0.714174,0.715857,0.716472,0.717204,0.717976,0.718459,0.718712,0.718857,0.718905
baseline,UKR,GtCO2/yr,0.403864,0.401991,0.414307,0.447996,0.485854,0.492447,0.490697,0.503433,0.51371,0.504155,0.486149,0.472865,0.463239,0.454619,0.449024,0.448124,0.448162,0.46685,0.480193,0.484949,0.489463,0.493304,0.49654,0.499239,0.501434,0.503139,0.504304
baseline,STAN,GtCO2/yr,0.485141,0.518878,0.540757,0.543781,0.529451,0.502198,0.490388,0.513379,0.535839,0.528958,0.537081,0.597664,0.65857,0.668947,0.653967,0.645067,0.642331,0.657747,0.66801,0.669414,0.671066,0.672394,0.673486,0.67441,0.675185,0.675823,0.676343
baseline,RUS,GtCO2/yr,1.8782,1.99534,2.06887,2.02293,2.00091,1.96176,1.92438,1.90356,1.90987,1.93931,1.93504,1.85849,1.77549,1.74565,1.73147,1.69363,1.65457,1.71039,1.75968,1.76709,1.77208,1.77733,1.78258,1.78673,1.79002,1.79287,1.79532
baseline,ME,GtCO2/yr,2.00627,2.10534,2.20493,2.33451,2.50901,2.65213,2.78912,2.94713,3.10088,3.22221,3.31544,3.39496,3.48748,3.61022,3.73467,3.83354,3.92006,4.1379,4.33425,4.44783,4.54724,4.63349,4.70643,4.7653,4.81095,4.84392,4.86198
baseline,INDIA,GtCO2/yr,2.77719,3.39386,3.93453,4.41,4.93605,5.6287,6.41213,7.19025,7.96008,8.71601,9.35794,9.8076,10.1479,10.4621,10.7019,10.8214,10.8832,11.263,11.5691,11.7348,11.8759,11.9992,12.1046,12.1902,12.2575,12.3075,12.3376
baseline,KOR,GtCO2/yr,0.784572,0.832656,0.8567,0.836773,0.790242,0.763359,0.735485,0.70533,0.672891,0.638185,0.599481,0.556263,0.514014,0.478059,0.448825,0.426348,0.411281,0.422408,0.433253,0.434664,0.434912,0.435438,0.436128,0.43658,0.43685,0.437063,0.437223
baseline,CHN,GtCO2/yr,11.3913,12.3409,12.9252,12.9926,12.6375,12.3462,11.9549,11.4158,10.7548,10.0016,9.17091,8.29526,7.48938,6.85192,6.35721,5.97402,5.72101,5.84608,5.98902,6.01109,6.011,6.0168,6.02654,6.03289,6.03664,6.03999,6.04291
baseline,SEAS,GtCO2/yr,1.51417,1.8104,2.04358,2.16661,2.20353,2.19281,2.21735,2.3349,2.47559,2.5714,2.66968,2.8093,2.90042,2.87429,2.84265,2.91149,3.0243,3.20358,3.34764,3.44404,3.53028,3.60272,3.66177,3.70835,3.74309,3.7661,3.7754
baseline,INDO,GtCO2/yr,1.63506,1.70042,1.74644,1.78785,1.8178,1.78008,1.73984,1.76118,1.82086,1.87933,1.90795,1.89336,1.86914,1.86697,1.876,1.88116,1.88065,1.94564,1.99315,2.01303,2.02964,2.04332,2.05416,2.0621,2.06733,2.07002,2.06982
baseline,JAP,GtCO2/yr,1.06462,1.01508,0.974285,0.948473,0.926037,0.913568,0.92098,0.929296,0.928603,0.910546,0.877868,0.837108,0.801085,0.77917,0.763523,0.746423,0.728802,0.751535,0.768886,0.77115,0.772384,0.773657,0.77491,0.775846,0.776517,0.777036,0.777416
baseline,OCE,GtCO2/yr,0.388396,0.370206,0.366645,0.416375,0.474882,0.491769,0.48041,0.43853,0.415737,0.447358,0.477726,0.457317,0.426997,0.42894,0.446696,0.458561,0.464274,0.493401,0.517846,0.532641,0.545198,0.556201,0.565624,0.573308,0.579356,0.583853,0.586546
baseline,RSAS,GtCO2/yr,0.417044,0.539118,0.664446,0.790173,0.930354,1.10316,1.32137,1.58847,1.8764,2.15951,2.45087,2.76744,3.10131,3.45334,3.82727,4.22616,4.64483,5.11359,5.58375,5.95059,6.27114,6.55076,6.78847,6.98242,7.13489,7.24694,7.31071
baseline,RSAF,GtCO2/yr,0.786528,0.71864,0.783449,1.12009,1.40294,1.32099,1.06937,0.904731,0.877818,0.981617,1.17522,1.41016,1.64156,1.84029,2.03294,2.24842,2.47663,2.75357,3.0149,3.22122,3.40192,3.55938,3.69316,3.80245,3.88852,3.95193,3.98827
relative_abatement,CAN,fraction_of_baseline_emissions,0.0129806,0.264534,0.531508,0.775373,0.83695,0.887059,0.932602,0.973799,1.01262,1.05156,1.09136,1.13266,1.17575,1.22071,1.26711,1.32647,1.19691,1.06248,1.05916,1.05726,1.05563,1.05431,1.05325,1.05242,1.05177,1.05131,1.05105
relative_abatement,USA,fraction_of_baseline_emissions,0.00618725,0.21787,0.457815,0.724732,0.921496,0.972376,1.01571,1.0544,1.09044,1.12531,1.15956,1.19353,1.22771,1.2626,1.29787,1.34657,1.20441,1.03403,1.03273,1.03228,1.03189,1.03156,1.03129,1.03106,1.03089,1.03076,1.03067
relative_abatement,MEX,fraction_of_baseline_emissions,0.00923584,0.270428,0.537761,0.680675,0.746451,0.807937,0.866733,0.924344,0.98129,1.03768,1.09404,1.15116,1.20962,1.26994,1.33191,1.40639,1.27578,1.16467,1.15715,1.15218,1.14804,1.14463,1.14187,1.13969,1.13801,1.1368,1.13611
relative_abatement,RCAM,fraction_of_baseline_emissions,0.00905283,0.290675,0.510351,0.578536,0.644503,0.708208,0.770243,0.831422,0.892234,0.953081,1.01443,1.07682,1.14065,1.2061,1.27722,1.3512,1.24067,1.15509,1.14789,1.1433,1.13954,1.13642,1.13387,1.13185,1.1303,1.12917,1.1285
relative_abatement,BRA,fraction_of_baseline_emissions,0.00866375,0.265705,0.535415,0.791877,0.975759,1.04637,1.11236,1.17746,1.24248,1.30656,1.36911,1.43054,1.49449,1.56402,1.63527,1.72925,1.57159,1.42727,1.42243,1.42147,1.41942,1.41809,1.41732,1.41658,1.41587,1.41532,1.41489
relative_abatement,RSAM,fraction_of_baseline_emissions,0.0087053,0.327069,0.575256,0.786316,0.96469,1.04311,1.11569,1.18731,1.25874,1.32852,1.39694,1.46531,1.53537,1.60847,1.68217,1.78594,1.62913,1.49612,1.483,1.47689,1.47155,1.46712,1.4635,1.46054,1.45817,1.45637,1.45518
relative_abatement,NAF,fraction_of_baseline_emissions,0.00565271,0.301933,0.337568,0.383921,0.428006,0.469874,0.51034,0.550181,0.589771,0.629255,0.668477,0.707543,0.746879,0.786737,0.827361,0.866925,0.779764,0.667067,0.683859,0.694531,0.703205,0.710274,0.715921,0.720255,0.723451,0.725616,0.726622
relative_abatement,WAF,fraction_of_baseline_emissions,0.00426608,0.336021,0.377038,0.432706,0.490499,0.549108,0.608734,0.671849,0.739387,0.810099,0.883141,0.95845,1.04875,1.13444,1.19735,1.24436,1.18551,1.12068,1.10906,1.10084,1.09463,1.08979,1.08604,1.08319,1.08108,1.07959,1.07875
relative_abatement,EAF,fraction_of_baseline_emissions,0.00577275,0.260785,0.293456,0.337923,0.384008,0.431807,0.48169,0.534244,0.589841,0.64858,0.710476,0.775554,0.868019,0.93293,0.976206,1.00742,0.980386,0.897581,0.907193,0.913882,0.918929,0.922888,0.925975,0.928315,0.930052,0.931277,0.931958
relative_abatement,SAF,fraction_of_baseline_emissions,0.011042,0.310458,0.555313,0.686581,0.75412,0.815263,0.870915,0.923288,0.973861,1.02367,1.07339,1.12346,1.17412,1.22561,1.27717,1.34311,1.21893,1.09644,1.09363,1.09279,1.09204,1.09141,1.09089,1.09046,1.09012,1.08986,1.08967
relative_abatement,WEU,fraction_of_baseline_emissions,0.00582644,0.216537,0.456377,0.662302,0.71716,0.766623,0.811753,0.854107,0.895058,0.93584,0.976571,1.01679,1.05713,1.0989,1.14236,1.19274,1.07258,0.942596,0.944938,0.946199,0.947303,0.948218,0.948966,0.949568,0.95004,0.950388,0.950598
relative_abatement,CEU,fraction_of_baseline_emissions,0.00843269,0.227788,0.472382,0.670617,0.735197,0.792298,0.843756,0.891894,0.938842,0.986283,1.03391,1.08098,1.128,1.1759,1.22495,1.28271,1.1559,1.03036,1.02986,1.02977,1.02969,1.02962,1.02956,1.0295,1.02946,1.02942,1.02939
relative_abatement,TUR,fraction_of_baseline_emissions,0.00853195,0.336068,0.488604,0.54594,0.599295,0.648569,0.694676,0.738717,0.781345,0.823137,0.864533,0.905918,0.94768,0.989986,1.033,1.07894,0.969822,0.858429,0.86073,0.861057,0.861176,0.861318,0.861467,0.861561,0.861609,0.861637,0.861647
relative_abatement,UKR,fraction_of_baseline_emissions,0.0103476,0.246505,0.493474,0.560103,0.620337,0.674472,0.725024,0.773188,0.819999,0.867281,0.914622,0.960794,1.00651,1.05301,1.10026,1.15319,1.04329,0.935413,0.937208,0.937824,0.938397,0.938877,0.939275,0.939604,0.939868,0.940072,0.940211
relative_abatement,STAN,fraction_of_baseline_emissions,0.00700118,0.298764,0.376777,0.428651,0.475155,0.516241,0.553497,0.587584,0.619769,0.653064,0.687967,0.721713,0.753514,0.785693,0.81965,0.850675,0.761503,0.669899,0.674971,0.675652,0.676451,0.67709,0.677614,0.678056,0.678425,0.678729,0.678976
relative_abatement,RUS,fraction_of_baseline_emissions,0.00592209,0.294032,0.513974,0.574225,0.626884,0.67111,0.709779,0.746523,0.783024,0.819189,0.853909,0.887671,0.921865,0.956519,0.991795,1.0287,0.922568,0.806396,0.811819,0.812608,0.813135,0.813688,0.814236,0.814668,0.815009,0.815303,0.815555
relative_abatement,ME,fraction_of_baseline_emissions,0.00536145,0.285294,0.473164,0.525962,0.573833,0.616625,0.655896,0.693293,0.729997,0.76689,0.804203,0.842134,0.8811,0.921297,0.96298,1.00629,0.905796,0.789913,0.799431,0.804553,0.808826,0.812384,0.815292,0.817574,0.819305,0.820535,0.821201
relative_abatement,INDIA,fraction_of_baseline_emissions,0.00433046,0.381103,0.430677,0.494693,0.556582,0.61561,0.672199,0.727456,0.782079,0.836337,0.890292,0.944265,0.998814,1.05435,1.1109,1.17289,1.06462,0.968105,0.968949,0.969387,0.969751,0.970062,0.970322,0.970531,0.970693,0.970812,0.970883
relative_abatement,KOR,fraction_of_baseline_emissions,0.0104996,0.293311,0.542096,0.738132,0.803565,0.862129,0.91533,0.964789,1.01151,1.05611,1.09972,1.14359,1.18824,1.23379,1.27944,1.33599,1.2025,1.06481,1.06319,1.06298,1.06295,1.06287,1.06277,1.06271,1.06267,1.06264,1.06261
relative_abatement,CHN,fraction_of_baseline_emissions,0.00449856,0.307709,0.559337,0.780811,0.877003,0.950252,1.0158,1.07478,1.12973,1.18299,1.23532,1.28701,1.33869,1.39091,1.44289,1.50973,1.35936,1.20943,1.20443,1.20368,1.20368,1.20349,1.20316,1.20294,1.20282,1.2027,1.20261
relative_abatement,SEAS,fraction_of_baseline_emissions,0.00569866,0.372717,0.462009,0.521304,0.57767,0.631345,0.6831,0.733445,0.78284,0.832077,0.88153,0.930949,0.980592,1.03155,1.08401,1.14084,1.03235,0.925217,0.928435,0.930438,0.932138,0.933502,0.934574,0.935396,0.935996,0.936387,0.936544
relative_abatement,INDO,fraction_of_baseline_emissions,0.0055613,0.278829,0.483524,0.554332,0.621413,0.684846,0.74552,0.804038,0.860695,0.91577,0.96984,1.0238,1.07836,1.13382,1.18998,1.25439,1.13827,1.03421,1.03339,1.03306,1.03279,1.03257,1.0324,1.03228,1.03219,1.03215,1.03216
relative_abatement,JAP,fraction_of_baseline_emissions,0.00998763,0.213394,0.453638,0.719385,0.879151,0.93369,0.982917,1.02901,1.07349,1.11755,1.16169,1.20621,1.25182,1.2992,1.34773,1.41295,1.27837,1.14712,1.1438,1.14338,1.14315,1.14291,1.14268,1.14251,1.14239,1.14229,1.14222
relative_abatement,OCE,fraction_of_baseline_emissions,0.0160619,0.21315,0.470338,0.766799,0.999999,1.06761,1.12287,1.17626,1.22871,1.27943,1.33043,1.38429,1.43948,1.49432,1.5493,1.63047,1.47683,1.33633,1.32046,1.31156,1.30438,1.29836,1.29339,1.28946,1.28643,1.28423,1.28292
relative_abatement,RSAS,fraction_of_baseline_emissions,0.00564853,0.285433,0.320582,0.367622,0.414599,0.461354,0.508328,0.55622,0.605503,0.656476,0.709481,0.779258,0.83664,0.883484,0.922109,0.954132,0.913164,0.815876,0.83138,0.841775,0.849862,0.856271,0.861304,0.865157,0.868038,0.870078,0.871212
relative_abatement,RSAF,fraction_of_baseline_emissions,0.00484143,0.17915,0.295294,0.333151,0.369132,0.406194,0.446638,0.490923,0.538882,0.589971,0.643756,0.699912,0.75802,0.818323,0.881811,0.948102,0.872461,0.776643,0.796003,0.809069,0.819211,0.827209,0.833468,0.838254,0.841835,0.844372,0.845791
regional_emission_reduction,CAN,GtCO2/yr,-3.15073e-17,0.138004,0.290194,0.44147,0.465573,0.467645,0.468201,0.502546,0.556516,0.605495,0.636453,0.642738,0.635913,0.632088,0.64627,0.694783,0.65116,0.620699,0.653468,0.673952,0.692592,0.70856,0.72193,0.732883,0.74153,0.747877,0.751538
regional_emission_reduction,USA,GtCO2/yr,2.00699e-16,1.12687,2.27724,3.55025,4.45633,4.61503,4.86523,5.06594,5.22241,5.33572,5.42439,5.51562,5.65544,5.87609,6.12285,6.40298,5.73579,5.16653,5.3652,5.43757,5.50143,5.55706,5.60459,5.6436,5.67468,5.69832,5.7135
regional_emission_reduction,MEX,GtCO2/yr,1.25365e-18,0.15926,0.333239,0.453692,0.528647,0.58758,0.638432,0.699251,0.772602,0.854532,0.933411,0.998244,1.05391,1.11065,1.18103,1.28501,1.20554,1.16846,1.21647,1.25082,1.28118,1.30747,1.3297,1.34789,1.36224,1.37283,1.37899
regional_emission_reduction,RCAM,GtCO2/yr,1.86805e-17,0.0929204,0.172855,0.204472,0.243491,0.297468,0.370425,0.462878,0.566544,0.670725,0.771255,0.866859,0.961074,1.05773,1.15868,1.25839,1.18201,1.17024,1.21957,1.25361,1.28313,1.30889,1.33086,1.34883,1.36303,1.37361,1.37994
regional_emission_reduction,BRA,GtCO2/yr,-2.95729e-16,0.428096,0.908961,1.50047,2.02494,2.22028,2.27978,2.15775,1.95802,1.81913,1.85818,2.12232,2.34685,2.28303,2.1404,2.20661,2.0331,1.90722,1.92253,1.92562,1.93224,1.93656,1.93908,1.94153,1.94386,1.94569,1.9471
regional_emission_reduction,RSAM,GtCO2/yr,2.58099e-17,0.504319,0.936867,1.27274,1.60679,1.95628,2.28266,2.33745,2.29744,2.40265,2.62827,2.87963,3.08318,3.19301,3.27682,3.47433,3.17084,3.03859,3.09374,3.12046,3.1444,3.16464,3.1815,3.19549,3.20681,3.21548,3.22125
regional_emission_reduction,NAF,GtCO2/yr,-4.89681e-17,0.197635,0.238974,0.286813,0.329268,0.367114,0.413454,0.482941,0.570557,0.664235,0.754065,0.83366,0.91166,0.999282,1.09716,1.20036,1.12654,1.02187,1.10324,1.1596,1.2084,1.25033,1.28532,1.31313,1.3342,1.34875,1.35559
