Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
relative_abatement,TUR,fraction_of_baseline_emissions,0.00848557,0.336068,0.425406,0.472421,0.514607,0.55159,0.584688,0.614933,0.642654,0.668064,0.691268,0.712322,0.731263,0.747901,0.76192,0.773216,0.781465,0.74255,0.743737,0.743704,0.743304,0.74301,0.742783,0.742494,0.742157,0.741809,0.741448
relative_abatement,UKR,fraction_of_baseline_emissions,0.0102738,0.246505,0.42869,0.483743,0.532354,0.574059,0.611365,0.645647,0.677589,0.708117,0.736498,0.761615,0.783803,0.803603,0.820805,0.835054,0.84594,0.808728,0.810906,0.812165,0.813305,0.814247,0.815006,0.815604,0.816051,0.816347,0.816472
relative_abatement,STAN,fraction_of_baseline_emissions,0.00689286,0.291431,0.326153,0.368954,0.406025,0.436897,0.463241,0.486025,0.506369,0.526087,0.545116,0.561764,0.575618,0.587654,0.598162,0.606762,0.61233,0.581235,0.582365,0.58234,0.582371,0.582323,0.582214,0.582073,0.5819,0.581692,0.581451
relative_abatement,RUS,fraction_of_baseline_emissions,0.00587154,0.294032,0.445261,0.495307,0.537485,0.570677,0.597968,0.62255,0.645661,0.66717,0.685868,0.701556,0.715122,0.726682,0.735967,0.74315,0.747012,0.699912,0.702894,0.703291,0.703169,0.703217,0.703357,0.703393,0.703349,0.703286,0.703199
relative_abatement,ME,fraction_of_baseline_emissions,0.00533043,0.285294,0.41088,0.453943,0.491579,0.523316,0.550961,0.576012,0.599267,0.62121,0.641777,0.660864,0.678534,0.694664,0.709012,0.721366,0.730041,0.675037,0.685598,0.692853,0.69879,0.703724,0.707719,0.710793,0.713047,0.714547,0.715182
relative_abatement,INDIA,fraction_of_baseline_emissions,0.0043166,0.335026,0.375675,0.428433,0.477929,0.523219,0.565119,0.604555,0.641844,0.676981,0.709728,0.73998,0.767819,0.793144,0.815559,0.834781,0.850799,0.822755,0.825137,0.826695,0.827877,0.828816,0.829511,0.829939,0.830119,0.830069,0.829749
relative_abatement,KOR,fraction_of_baseline_emissions,0.0105385,0.293311,0.542092,0.642398,0.695142,0.739993,0.778799,0.813004,0.843155,0.869505,0.892691,0.913374,0.931653,0.947232,0.959544,0.968232,0.974026,0.919201,0.919887,0.919864,0.919632,0.91947,0.919354,0.919206,0.919035,0.918862,0.918685
relative_abatement,CHN,fraction_of_baseline_emissions,0.004512,0.307709,0.559334,0.693699,0.760647,0.817957,0.866932,0.908589,0.944772,0.977115,1.00585,1.03088,1.05249,1.07079,1.08526,1.09551,1.10302,1.04564,1.04519,1.04514,1.04525,1.04531,1.04532,1.04536,1.04541,1.04546,1.0455
relative_abatement,SEAS,fraction_of_baseline_emissions,0.00567696,0.365763,0.402243,0.451002,0.495916,0.536753,0.574585,0.609974,0.643098,0.674264,0.703511,0.730487,0.754979,0.777147,0.796858,0.813605,0.826823,0.78309,0.789619,0.794496,0.798537,0.801663,0.803975,0.805577,0.806539,0.806886,0.80653
relative_abatement,INDO,fraction_of_baseline_emissions,0.00553808,0.278829,0.420887,0.479794,0.53411,0.583354,0.628698,0.67079,0.70968,0.745353,0.777954,0.807797,0.835124,0.859803,0.881402,0.899641,0.914757,0.883871,0.884896,0.88542,0.885761,0.88596,0.886018,0.885926,0.885694,0.885329,0.884806
relative_abatement,JAP,fraction_of_baseline_emissions,0.010037,0.213394,0.453635,0.712391,0.761166,0.801667,0.836463,0.867371,0.895294,0.920851,0.944093,0.964967,0.98387,1.00096,1.01585,1.02817,1.03837,0.991584,0.991631,0.991626,0.991611,0.991598,0.991587,0.991574,0.991558,0.991543,0.991526
relative_abatement,OCE,fraction_of_baseline_emissions,0.0162307,0.21315,0.470333,0.766784,0.878133,0.924057,0.963158,0.998549,1.03173,1.06212,1.08953,1.11495,1.13811,1.15798,1.17488,1.18932,1.20149,1.14307,1.13851,1.13533,1.13279,1.13068,1.12896,1.12765,1.12671,1.12609,1.12586
relative_abatement,RSAS,fraction_of_baseline_emissions,0.00563389,0.251211,0.279805,0.318391,0.355824,0.39165,0.426502,0.460931,0.495083,0.528924,0.562214,0.594602,0.625571,0.654732,0.682076,0.707339,0.728412,0.673799,0.698315,0.715907,0.729477,0.740153,0.748441,0.754661,0.759169,0.76218,0.763557
relative_abatement,RSAF,fraction_of_baseline_emissions,0.00480497,0.17915,0.255812,0.286331,0.315159,0.344805,0.373087,0.406407,0.440005,0.4744,0.509048,0.543436,0.576881,0.609043,0.640099,0.669556,0.693997,0.637242,0.665228,0.685278,0.700705,0.712766,0.722072,0.729015,0.734008,0.737293,0.738718
regional_emission_reduction,CAN,GtCO2/yr,-2.97826e-17,0.138004,0.29019,0.387211,0.413294,0.413128,0.410348,0.436729,0.479992,0.518191,0.539435,0.537891,0.523599,0.510501,0.511263,0.533485,0.564502,0.548855,0.572413,0.590647,0.607038,0.620886,0.632247,0.641299,0.648147,0.652788,0.654835
regional_emission_reduction,USA,GtCO2/yr,-3.68033e-16,1.12687,2.27721,3.54997,3.87336,4.08955,4.28456,4.43425,4.53574,4.58987,4.61258,4.62751,4.67313,4.77396,4.88549,4.9613,5.01026,4.62156,4.72833,4.78383,4.83097,4.87143,4.90507,4.93127,4.95047,4.96302,4.9678
regional_emission_reduction,MEX,GtCO2/yr,-4.11468e-18,0.15926,0.330343,0.394055,0.459266,0.506796,0.54613,0.592784,0.648617,0.70985,0.766328,0.808633,0.840516,0.870016,0.906946,0.958176,1.01543,1.01557,1.05244,1.08313,1.11,1.13299,1.1521,1.16733,1.17887,1.1868,1.19045
regional_emission_reduction,RCAM,GtCO2/yr,-2.24305e-17,0.0929204,0.150931,0.178072,0.210616,0.255167,0.315076,0.390521,0.474152,0.556659,0.6342,0.705369,0.772664,0.838841,0.902201,0.96073,1.01636,1.03071,1.06662,1.09618,1.1215,1.14337,1.16172,1.17632,1.18736,1.19498,1.19854
regional_emission_reduction,BRA,GtCO2/yr,-1.5631e-16,0.428096,0.908947,1.48645,1.76158,1.95558,1.99753,1.87616,1.68377,1.54392,1.55639,1.75644,1.92004,1.84009,1.69032,1.67956,1.74411,1.68972,1.68544,1.6832,1.68515,1.68518,1.68378,1.68261,1.68157,1.68023,1.67863
regional_emission_reduction,RSAM,GtCO2/yr,6.15073e-17,0.504319,0.936853,1.24194,1.39754,1.71162,1.9897,2.027,1.97525,2.04462,2.21446,2.40172,2.54151,2.59432,2.6187,2.67991,2.76072,2.7022,2.72588,2.74274,2.75816,2.77071,2.78054,2.78809,2.79345,2.79657,2.79713
regional_emission_reduction,NAF,GtCO2/yr,3.41788e-17,0.173301,0.208412,0.248513,0.283029,0.312346,0.347754,0.401218,0.467789,0.536881,0.60001,0.651805,0.698799,0.749124,0.80235,0.856002,0.907182,0.853663,0.917864,0.967391,1.00895,1.04363,1.07139,1.09201,1.10595,1.11348,1.11349
