Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
cumulative_baseline_emissions,WAF,gigatCO2,0,11.3282,26.0513,41.2184,54.6472,67.1628,79.9485,91.9196,102.076,112.035,124.321,140.2,159.971,183.729,211.562,243.596,279.966,320.765,365.9,415.002,467.573,523.164,581.357,641.718,703.815,767.229,831.511
cumulative_baseline_emissions,EAF,gigatCO2,0,1.85235,4.45522,7.42418,10.3617,13.1717,15.9525,18.8251,21.9328,25.478,29.7406,35.0796,41.8818,50.4808,61.0117,73.3282,87.2371,102.722,119.798,138.345,158.165,179.091,200.973,223.651,246.966,270.766,294.883
cumulative_baseline_emissions,SAF,gigatCO2,0,2.64643,5.45875,8.34278,11.2822,14.3711,17.7078,21.2899,25.0465,28.8977,32.7807,36.6631,40.5374,44.41,48.2918,52.1908,56.111,60.0533,64.0168,67.9994,71.999,76.0133,80.0403,84.0779,88.124,92.1764,96.2331
cumulative_baseline_emissions,WEU,gigatCO2,0,15.3243,30.0309,44.3144,58.5674,73.351,89.1587,106.182,124.293,143.136,162.441,182.255,202.59,223.127,243.621,264.309,285.556,307.45,329.903,352.848,376.241,400.03,424.154,448.557,473.184,497.981,522.89
cumulative_baseline_emissions,CEU,gigatCO2,0,3.8682,7.63749,11.4095,15.3113,19.3602,23.522,27.7898,32.1539,36.562,40.9472,45.2604,49.4531,53.4634,57.2701,60.9363,64.5491,68.1521,71.7551,75.359,78.9628,82.5664,86.1701,89.7737,93.3774,96.9811,100.585
cumulative_baseline_emissions,TUR,gigatCO2,0,2.32005,4.87555,7.55583,10.2749,13.0357,15.8971,18.9218,22.1388,25.5225,29.0253,32.6153,36.2835,40.0369,43.8627,47.7042,51.5118,55.2916,59.0715,62.8577,66.6438,70.4283,74.2128,77.9977,81.7826,85.5675,89.3523
cumulative_baseline_emissions,UKR,gigatCO2,0,2.01389,4.05674,6.24599,8.65664,11.2067,13.7925,16.4268,19.1427,21.8822,24.5658,27.1787,29.7423,32.2699,34.7734,37.2757,39.7973,42.3427,44.9075,47.4889,50.0858,52.6964,55.3187,57.9506,60.5903,63.2358,65.8853
cumulative_baseline_emissions,STAN,gigatCO2,0,2.50862,5.16997,7.9236,10.6701,13.3218,15.8817,18.478,21.2022,23.9793,26.7708,29.7544,33.0791,36.6231,40.1823,43.697,47.1963,50.6962,54.1961,57.6953,61.1946,64.694,68.1934,71.6928,75.1921,78.6915,82.1909
cumulative_baseline_emissions,RUS,gigatCO2,0,9.68382,19.8837,30.4002,41.0021,51.5363,61.9466,72.2677,82.6121,93.1204,103.772,114.272,124.38,134.208,143.955,153.615,163.118,172.522,181.927,191.352,200.778,210.198,219.618,229.039,238.461,247.882,257.303
cumulative_baseline_emissions,ME,gigatCO2,0,10.279,21.0854,32.6088,45.0544,58.3944,72.5382,87.5292,103.421,120.128,137.497,155.422,173.907,193.08,213.051,233.779,255.182,277.252,299.997,323.365,347.273,371.649,396.43,421.549,446.938,472.532,498.261
cumulative_baseline_emissions,INDIA,gigatCO2,0,15.4276,33.8526,55.0135,78.8779,106.032,137.178,172.591,212.292,256.276,304.26,355.475,409.131,464.871,522.436,581.308,641.025,701.506,762.83,824.952,887.749,951.127,1015.01,1079.32,1143.96,1208.86,1273.93
cumulative_baseline_emissions,KOR,gigatCO2,0,4.04305,8.27738,12.5779,16.825,20.9696,25.003,28.9135,32.6838,36.2967,39.7301,42.9553,45.9568,48.7505,51.3711,53.8562,56.25,58.6048,60.9595,63.3216,65.6838,68.0439,70.4041,72.7647,75.1254,77.486,79.8465
cumulative_baseline_emissions,CHN,gigatCO2,0,59.3305,122.625,188.181,254.42,320.307,385.081,447.912,507.972,564.568,617.13,665.224,708.83,748.551,785.236,819.601,852.379,884.468,916.556,948.776,980.996,1013.18,1045.37,1077.56,1109.75,1141.95,1174.14
cumulative_baseline_emissions,SEAS,gigatCO2,0,8.31141,18.0139,28.7501,40.0163,51.449,63.0106,75.0392,87.8553,101.419,115.627,130.609,146.364,162.444,178.495,194.769,211.702,229.394,247.744,266.671,286.124,306.042,326.354,346.993,367.895,388.997,410.23
cumulative_baseline_emissions,INDO,gigatCO2,0,8.33857,16.995,26.0092,35.354,44.7741,54.0766,63.4091,73.0411,83.0839,93.4633,103.981,114.487,125.007,135.638,146.407,157.302,168.321,179.464,190.724,202.085,213.532,225.054,236.64,248.275,259.949,271.648
cumulative_baseline_emissions,JAP,gigatCO2,0,5.19926,10.1784,15.0128,19.7912,24.5836,29.4372,34.3744,39.3761,44.3701,49.265,53.9919,58.5351,62.9436,67.2762,71.5501,75.7695,79.9606,84.1516,88.3484,92.5453,96.7406,100.936,105.132,109.327,113.523,117.718
cumulative_baseline_emissions,OCE,gigatCO2,0,1.89645,3.74074,5.70942,7.98291,10.5256,13.1482,15.6479,17.9787,20.3361,22.8762,25.4656,27.9284,30.3157,32.7648,35.3136,37.9401,40.6391,43.416,46.2659,49.1779,52.1437,55.1561,58.2076,61.2902,64.3964,67.5181
cumulative_baseline_emissions,RSAS,gigatCO2,0,2.39032,5.40934,9.07802,13.4377,18.6124,24.8064,32.2686,41.1886,51.6196,63.583,77.1795,92.5495,109.813,129.081,150.472,174.091,199.992,228.122,258.287,290.236,323.736,358.574,394.525,431.368,468.888,506.854
cumulative_baseline_emissions,RSAF,gigatCO2,0,3.76155,7.5259,12.3391,18.7739,25.7685,31.9372,37.0436,41.6603,46.4836,52.0917,58.8366,66.8307,75.9925,86.2299,97.5972,110.205,124.095,139.226,155.487,172.74,190.859,209.721,229.203,249.182,269.537,290.141
cumulative_global_baseline_emissions,Global,,0,222.361,459.545,707.888,964.671,1229.38,1501.63,1779.32,2061.02,2348.28,2643.64,2948.16,3261.63,3583.53,3913.96,4254.2,4606.12,4971.28,5350.12,5741.61,6144.05,6555.99,6976.14,7403.14,7835.62,8272.25,8711.62
baseline_carbon_intensity,CAN,gigatCO2 / USD2005 / trillion,0.332945,0.307384,0.322758,0.311348,0.289276,0.25213,0.221247,0.210825,0.209935,0.206108,0.194882,0.17668,0.156975,0.140485,0.12999,0.126165,0.125079,0.123268,0.120774,0.11853,0.116814,0.115404,0.114163,0.1131,0.112229,0.111503,0.110832
baseline_carbon_intensity,USA,gigatCO2 / USD2005 / trillion,0.328626,0.281931,0.271676,0.244867,0.229025,0.217868,0.208508,0.199435,0.189909,0.179651,0.169286,0.160047,0.153318,0.149475,0.146772,0.143792,0.140885,0.138349,0.13587,0.133481,0.131458,0.129796,0.128381,0.127185,0.126215,0.125445,0.124828
baseline_carbon_intensity,MEX,gigatCO2 / USD2005 / trillion,0.29421,0.258707,0.272993,0.256382,0.240592,0.218637,0.196894,0.180607,0.168744,0.159286,0.149699,0.138619,0.127341,0.117331,0.109675,0.104628,0.100794,0.0970741,0.0934564,0.0903211,0.0878721,0.0859322,0.084323,0.0829962,0.0819397,0.0810992,0.0803955
baseline_carbon_intensity,RCAM,gigatCO2 / USD2005 / trillion,0.302247,0.264175,0.280851,0.246578,0.223078,0.211581,0.207846,0.207899,0.206509,0.200698,0.191214,0.179553,0.1676,0.156484,0.14608,0.136245,0.127409,0.119886,0.113394,0.10795,0.103734,0.100474,0.097849,0.0957317,0.0940742,0.0927887,0.0917686
baseline_carbon_intensity,BRA,gigatCO2 / USD2005 / trillion,0.584872,0.510856,0.539666,0.529326,0.527632,0.501455,0.445657,0.367606,0.291965,0.239153,0.21767,0.224015,0.225238,0.199641,0.170218,0.157812,0.153767,0.1475,0.139978,0.134008,0.129551,0.125799,0.1226,0.120036,0.118052,0.116537,0.115448
baseline_carbon_intensity,RSAM,gigatCO2 / USD2005 / trillion,0.462879,0.431299,0.457015,0.389292,0.349946,0.349384,0.338681,0.291703,0.242452,0.216314,0.204454,0.195794,0.184786,0.169574,0.154976,0.144792,0.137215,0.130035,0.123217,0.117471,0.112966,0.109356,0.10639,0.104,0.102138,0.100716,0.0996668
baseline_carbon_intensity,NAF,gigatCO2 / USD2005 / trillion,0.420746,0.370246,0.404446,0.341532,0.288941,0.245877,0.216642,0.201891,0.193499,0.185348,0.175385,0.163898,0.153582,0.145847,0.139969,0.135261,0.131401,0.12798,0.124578,0.121404,0.118874,0.116886,0.115216,0.113802,0.112653,0.111713,0.11087
baseline_carbon_intensity,WAF,gigatCO2 / USD2005 / trillion,1.53315,1.66121,1.94321,1.29693,0.827086,0.631652,0.487698,0.314617,0.203541,0.17915,0.18409,0.185532,0.181683,0.175077,0.167547,0.159811,0.152286,0.145798,0.140185,0.135377,0.131782,0.129115,0.126942,0.125112,0.123622,0.122373,0.121145
baseline_carbon_intensity,EAF,gigatCO2 / USD2005 / trillion,0.531135,0.635049,0.810436,0.623254,0.442297,0.321848,0.245078,0.195411,0.165219,0.14888,0.142513,0.142588,0.145109,0.147208,0.14497,0.13739,0.128531,0.12162,0.116199,0.111634,0.108195,0.105668,0.103649,0.101972,0.10062,0.0995054,0.0984466
baseline_carbon_intensity,SAF,gigatCO2 / USD2005 / trillion,0.757587,0.679662,0.706889,0.599986,0.528175,0.494889,0.474991,0.450289,0.419583,0.385445,0.35196,0.322308,0.297419,0.277146,0.260554,0.24696,0.235726,0.225691,0.21621,0.207854,0.201098,0.195636,0.191114,0.187429,0.184534,0.182319,0.180696
baseline_carbon_intensity,WEU,gigatCO2 / USD2005 / trillion,0.218545,0.194378,0.187034,0.170017,0.160019,0.157055,0.157239,0.15695,0.153871,0.147188,0.139988,0.134694,0.129007,0.121091,0.113904,0.109952,0.107618,0.105045,0.102218,0.0997058,0.0977212,0.096101,0.0947198,0.093566,0.0926394,0.091897,0.0912765
baseline_carbon_intensity,CEU,gigatCO2 / USD2005 / trillion,0.316379,0.269985,0.263972,0.23996,0.225573,0.212578,0.201754,0.193645,0.185398,0.174729,0.162452,0.150254,0.137962,0.125148,0.114255,0.107288,0.102737,0.0988788,0.0953249,0.0921649,0.0895368,0.0873764,0.0855798,0.0841094,0.0829483,0.0820614,0.0814258
baseline_carbon_intensity,TUR,gigatCO2 / USD2005 / trillion,0.3216,0.304095,0.327399,0.286149,0.250201,0.225574,0.210142,0.200721,0.192564,0.182634,0.171867,0.161762,0.153321,0.146519,0.139264,0.130353,0.121794,0.115151,0.10963,0.104679,0.100559,0.0972756,0.0946126,0.0924518,0.0907566,0.0894744,0.0885627
baseline_carbon_intensity,UKR,gigatCO2 / USD2005 / trillion,0.784498,0.658691,0.681253,0.640667,0.60618,0.546855,0.492516,0.460735,0.430516,0.386958,0.341317,0.305701,0.279238,0.257817,0.240815,0.228521,0.218947,0.209917,0.201188,0.193592,0.187501,0.18256,0.178456,0.175113,0.172485,0.170467,0.168972
baseline_carbon_intensity,STAN,gigatCO2 / USD2005 / trillion,0.823542,0.661726,0.697373,0.559526,0.452723,0.37066,0.322455,0.30814,0.298722,0.275145,0.259715,0.269894,0.281101,0.271609,0.252452,0.23686,0.22468,0.213512,0.203135,0.194215,0.187023,0.181187,0.176379,0.172491,0.169453,0.167148,0.165503
baseline_carbon_intensity,RUS,gigatCO2 / USD2005 / trillion,0.635572,0.575238,0.600981,0.530211,0.469033,0.421448,0.387742,0.36353,0.345584,0.331381,0.311375,0.282542,0.25698,0.242126,0.231303,0.218605,0.206666,0.198277,0.191716,0.185454,0.17997,0.175559,0.171963,0.168997,0.166638,0.164841,0.163559
baseline_carbon_intensity,ME,gigatCO2 / USD2005 / trillion,0.541691,0.46753,0.492374,0.443715,0.407689,0.375013,0.348675,0.329536,0.31262,0.294221,0.274922,0.256834,0.242173,0.231335,0.221812,0.211897,0.20241,0.19412,0.186623,0.180002,0.174712,0.170543,0.16712,0.164305,0.162068,0.160309,0.158881
baseline_carbon_intensity,INDIA,gigatCO2 / USD2005 / trillion,0.40497,0.367991,0.431128,0.373764,0.333272,0.309719,0.292903,0.277273,0.263076,0.250219,0.236247,0.220417,0.205404,0.192694,0.181046,0.169666,0.159528,0.151008,0.143433,0.136856,0.131616,0.127481,0.124117,0.121395,0.119264,0.117633,0.116411
baseline_carbon_intensity,KOR,gigatCO2 / USD2005 / trillion,0.413104,0.37592,0.38876,0.341243,0.301672,0.271449,0.247352,0.226943,0.209176,0.19326,0.178024,0.162624,0.148172,0.136083,0.126446,0.119257,0.114987,0.113566,0.11322,0.11248,0.111572,0.110892,0.110375,0.109915,0.109525,0.109227,0.109016
baseline_carbon_intensity,CHN,gigatCO2 / USD2005 / trillion,0.464316,0.378865,0.398395,0.32922,0.283671,0.25102,0.224469,0.20204,0.18302,0.165648,0.148617,0.132189,0.118039,0.107377,0.099533,0.0937612,0.0904671,0.0899221,0.0905282,0.0906956,0.0905525,0.0905249,0.0905783,0.0905986,0.0905949,0.0905981,0.0906055
baseline_carbon_intensity,SEAS,gigatCO2 / USD2005 / trillion,0.506026,0.48402,0.553587,0.486618,0.418101,0.35685,0.312821,0.288592,0.270926,0.251388,0.234864,0.224178,0.211728,0.193278,0.177008,0.168901,0.164741,0.160112,0.154973,0.150506,0.14708,0.14433,0.141999,0.140061,0.13851,0.13726,0.136187
baseline_carbon_intensity,INDO,gigatCO2 / USD2005 / trillion,0.939373,0.727397,0.753843,0.609588,0.502229,0.409618,0.340399,0.298403,0.271827,0.251035,0.231096,0.210241,0.191966,0.17864,0.168354,0.159376,0.151561,0.144681,0.138341,0.132785,0.12832,0.124745,0.121804,0.119411,0.11753,0.116084,0.115002
baseline_carbon_intensity,JAP,gigatCO2 / USD2005 / trillion,0.247566,0.223928,0.215438,0.201851,0.194809,0.191582,0.189861,0.188188,0.184444,0.177228,0.167403,0.156525,0.147122,0.140766,0.135903,0.131037,0.126786,0.123806,0.121434,0.119097,0.11699,0.115259,0.113822,0.112619,0.111651,0.110906,0.110371
baseline_carbon_intensity,OCE,gigatCO2 / USD2005 / trillion,0.332937,0.277971,0.27598,0.279981,0.293078,0.285468,0.255584,0.213412,0.18513,0.182907,0.18057,0.160408,0.138936,0.13002,0.127419,0.124053,0.120223,0.11709,0.114235,0.111496,0.109214,0.107401,0.105887,0.104609,0.103573,0.102741,0.102038
baseline_carbon_intensity,RSAS,gigatCO2 / USD2005 / trillion,0.310069,0.308303,0.382326,0.355698,0.332428,0.315868,0.305405,0.298947,0.290261,0.276879,0.262487,0.24973,0.238398,0.228341,0.219695,0.212009,0.204777,0.198194,0.192021,0.186467,0.182203,0.178974,0.176295,0.174015,0.172146,0.170574,0.16904
baseline_carbon_intensity,RSAF,gigatCO2 / USD2005 / trillion,1.63728,1.16422,1.27698,1.46412,1.48244,1.11734,0.711103,0.468607,0.354155,0.310012,0.292923,0.28025,0.263089,0.240843,0.219851,0.202824,0.18826,0.176063,0.16615,0.158296,0.152547,0.148282,0.144889,0.142134,0.139956,0.1382,0.136619
regional_emissions,CAN,gigatCO2 / year,0.511577,0.521687,0.54778,0.581426,0.594315,0.567943,0.542933,0.559888,0.60021,0.63426,0.647448,0.633694,0.605916,0.581115,0.573632,0.591656,0.62143,0.647459,0.669229,0.689289,0.707467,0.72308,0.736146,0.74684,0.755265,0.761405,0.764825
regional_emissions,USA,gigatCO2 / year,5.39382,5.17224,4.9841,4.9472,5.01385,5.10596,5.18926,5.24312,5.2575,5.23023,5.18002,5.1344,5.13521,5.20926,5.30894,5.38353,5.44441,5.51187,5.57987,5.63841,5.68824,5.73203,5.76951,5.79994,5.8237,5.84107,5.85079
regional_emissions,MEX,gigatCO2 / year,0.572878,0.588919,0.62144,0.675746,0.726447,0.750352,0.763801,0.788003,0.82411,0.866545,0.902859,0.92282,0.931942,0.939963,0.957754,0.992513,1.0356,1.07654,1.11344,1.14649,1.17571,1.20103,1.22241,1.23986,1.25355,1.26354,1.26912
regional_emissions,RCAM,gigatCO2 / year,0.302334,0.319671,0.339851,0.358381,0.384818,0.429783,0.494654,0.576217,0.662112,0.739943,0.806304,0.861186,0.909195,0.954745,0.9969,1.03446,1.07058,1.10808,1.14426,1.17588,1.2032,1.22708,1.24741,1.26394,1.27688,1.28633,1.29162
regional_emissions,BRA,gigatCO2 / year,1.57743,1.61117,1.70203,1.91527,2.14247,2.25251,2.1973,1.97715,1.70301,1.50321,1.46498,1.60747,1.71852,1.61383,1.45166,1.41568,1.44855,1.45746,1.44855,1.44616,1.44855,1.44919,1.44855,1.44838,1.44855,1.44859,1.44855
regional_emissions,RSAM,gigatCO2 / year,1.38348,1.54193,1.63387,1.63939,1.7118,1.96298,2.16572,2.1061,1.96226,1.94931,2.03829,2.14532,2.21099,2.20343,2.17635,2.18657,2.21749,2.24131,2.25863,2.27551,2.29154,2.30508,2.31622,2.3254,2.33267,2.33797,2.3409
regional_emissions,NAF,gigatCO2 / year,0.583268,0.654568,0.715032,0.759151,0.7865,0.803304,0.837459,0.912314,1.01138,1.11043,1.19415,1.25503,1.3078,1.36865,1.4373,1.50995,1.5851,1.66105,1.73289,1.79613,1.85112,1.89907,1.9398,1.97295,1.99892,2.01788,2.02848
regional_emissions,WAF,gigatCO2 / year,1.817,2.7146,3.1754,2.89197,2.47981,2.52657,2.58777,2.20072,1.86177,2.12202,2.79242,3.55914,4.34926,5.1539,5.9795,6.83379,7.71427,8.60531,9.44903,10.1915,10.8368,11.3996,11.8777,12.2668,12.5716,12.7942,12.9186
regional_emissions,EAF,gigatCO2 / year,0.283526,0.457865,0.584318,0.604157,0.571319,0.552984,0.559474,0.589677,0.653513,0.764622,0.940469,1.19518,1.52572,1.91393,2.29848,2.62813,2.93545,3.25835,3.57243,3.84619,4.08201,4.28835,4.4642,4.60717,4.71899,4.80068,4.84638
regional_emissions,SAF,gigatCO2 / year,0.507151,0.551618,0.573715,0.580231,0.595771,0.639919,0.694889,0.738045,0.764695,0.775846,0.777369,0.775632,0.774112,0.77495,0.777814,0.781809,0.786271,0.79066,0.794729,0.798336,0.801495,0.804243,0.80657,0.808467,0.809954,0.811039,0.811645
regional_emissions,WEU,gigatCO2 / year,3.13174,2.99797,2.88469,2.82869,2.8725,3.04096,3.28211,3.52721,3.71718,3.81997,3.90227,4.02298,4.1113,4.10354,4.09409,4.1809,4.31803,4.43935,4.54198,4.63614,4.72113,4.79424,4.8555,4.90562,4.94508,4.97384,4.98987
regional_emissions,CEU,gigatCO2 / year,0.784933,0.762355,0.745376,0.76346,0.797263,0.822305,0.842413,0.864683,0.880961,0.882297,0.871784,0.853516,0.823542,0.780584,0.742088,0.724399,0.720734,0.720467,0.720734,0.720805,0.720734,0.720715,0.720734,0.720739,0.720734,0.720732,0.720734
regional_emissions,TUR,gigatCO2 / year,0.435783,0.492275,0.529999,0.542171,0.54551,0.558802,0.585774,0.624143,0.662655,0.690836,0.710302,0.725687,0.741597,0.759779,0.770556,0.766045,0.756967,0.75499,0.756967,0.757496,0.756967,0.756824,0.756966,0.757004,0.756966,0.756956,0.756966
regional_emissions,UKR,gigatCO2 / year,0.403864,0.401991,0.41576,0.460471,0.504176,0.516146,0.518354,0.53555,0.550934,0.544955,0.528585,0.516642,0.508813,0.502259,0.499185,0.501753,0.506929,0.51124,0.514674,0.5179,0.52087,0.523407,0.525518,0.527249,0.528616,0.529612,0.530165
regional_emissions,STAN,gigatCO2 / year,0.485141,0.518878,0.546831,0.555511,0.543526,0.517452,0.506645,0.531997,0.557775,0.55315,0.563519,0.629951,0.7,0.717643,0.706063,0.699835,0.699884,0.700104,0.699882,0.699821,0.69988,0.699895,0.699878,0.699874,0.699877,0.699878,0.699877
regional_emissions,RUS,gigatCO2 / year,1.8782,1.99534,2.08464,2.12199,2.11877,2.09491,2.06922,2.05923,2.07853,2.12479,2.13591,2.06416,1.97899,1.9521,1.94692,1.91694,1.88422,1.87755,1.88422,1.886,1.88422,1.88374,1.88422,1.88435,1.88422,1.88418,1.88422
regional_emissions,ME,gigatCO2 / year,2.00627,2.10534,2.21721,2.39215,2.58612,2.74985,2.90768,3.08874,3.2679,3.41487,3.53286,3.63707,3.7568,3.91259,4.07565,4.21567,4.34561,4.48237,4.61556,4.73161,4.83153,4.91897,4.99351,5.0541,5.10149,5.13611,5.15548
regional_emissions,INDIA,gigatCO2 / year,2.77719,3.39386,3.97614,4.48822,5.05754,5.80403,6.65448,7.51087,8.36932,9.22429,9.96951,10.5163,10.9464,11.3496,11.6761,11.8729,12.0136,12.1787,12.3511,12.4977,12.6211,12.73,12.8236,12.8994,12.9586,13.0018,13.0261
regional_emissions,KOR,gigatCO2 / year,0.784572,0.832656,0.861097,0.859132,0.839713,0.818122,0.795253,0.768945,0.739181,0.705986,0.6674,0.622677,0.577914,0.539564,0.508662,0.485411,0.472114,0.469775,0.472114,0.472741,0.472114,0.471946,0.472114,0.472159,0.472114,0.472102,0.472114
regional_emissions,CHN,gigatCO2 / year,11.3913,12.3409,12.977,13.2454,13.25,13.1048,12.805,12.3276,11.6962,10.9422,10.0828,9.15473,8.28772,7.60038,7.07358,6.67263,6.43847,6.397,6.43847,6.44958,6.43847,6.43549,6.43847,6.43927,6.43847,6.43826,6.43847
regional_emissions,SEAS,gigatCO2 / year,1.51417,1.8104,2.0706,2.22389,2.28259,2.2905,2.33417,2.47727,2.64915,2.77619,2.90709,3.08594,3.2161,3.21587,3.20421,3.30573,3.46719,3.60977,3.73018,3.84072,3.94056,4.02642,4.09835,4.1572,4.20355,4.23733,4.25615
regional_emissions,INDO,gigatCO2 / year,1.63506,1.70042,1.76224,1.84352,1.89442,1.87366,1.84737,1.88565,1.96714,2.04999,2.10178,2.1055,2.09651,2.11158,2.14079,2.16704,2.19098,2.21636,2.24117,2.26276,2.28133,2.29758,2.31144,2.32271,2.33152,2.33795,2.34156
regional_emissions,JAP,gigatCO2 / year,1.06462,1.01508,0.976594,0.957149,0.954205,0.962778,0.978634,0.996273,1.00439,0.993206,0.964772,0.925994,0.891273,0.872112,0.860933,0.848635,0.839122,0.837303,0.839122,0.839609,0.839122,0.838991,0.839122,0.839157,0.839122,0.839112,0.839122
regional_emissions,OCE,gigatCO2 / year,0.388396,0.370206,0.367555,0.419959,0.489472,0.527631,0.52142,0.4785,0.453807,0.489188,0.526859,0.508872,0.476268,0.478662,0.500998,0.51849,0.532115,0.547518,0.563233,0.576706,0.588127,0.59818,0.606797,0.613788,0.619244,0.623233,0.625467
regional_emissions,RSAS,gigatCO2 / year,0.417044,0.539118,0.668559,0.798981,0.944941,1.12496,1.35265,1.63228,1.93572,2.23669,2.54868,2.88994,3.25806,3.64736,4.05971,4.49669,4.95107,5.40943,5.84242,6.22377,6.55551,6.84473,7.09033,7.29027,7.44687,7.56123,7.62514
regional_emissions,RSAF,gigatCO2 / year,0.786528,0.71864,0.788243,1.13819,1.43671,1.36189,1.10602,0.936819,0.909989,1.01943,1.22391,1.47412,1.7236,1.94117,2.15384,2.3931,2.65001,2.90622,3.14618,3.35816,3.54311,3.70418,3.84081,3.95209,4.03928,4.10294,4.13851
baseline,CAN,gigatCO2 / year,0.511577,0.521687,0.54778,0.581426,0.594315,0.567943,0.542933,0.559888,0.60021,0.63426,0.647448,0.633694,0.605916,0.581115,0.573632,0.591656,0.62143,0.647459,0.669229,0.689289,0.707467,0.72308,0.736146,0.74684,0.755265,0.761405,0.764825
baseline,USA,gigatCO2 / year,5.39382,5.17224,4.9841,4.9472,5.01385,5.10596,5.18926,5.24312,5.2575,5.23023,5.18002,5.1344,5.13521,5.20926,5.30894,5.38353,5.44441,5.51187,5.57987,5.63841,5.68824,5.73203,5.76951,5.79994,5.8237,5.84107,5.85079
baseline,MEX,gigatCO2 / year,0.572878,0.588919,0.62144,0.675746,0.726447,0.750352,0.763801,0.788003,0.82411,0.866545,0.902859,0.92282,0.931942,0.939963,0.957754,0.992513,1.0356,1.07654,1.11344,1.14649,1.17571,1.20103,1.22241,1.23986,1.25355,1.26354,1.26912
baseline,RCAM,gigatCO2 / year,0.302334,0.319671,0.339851,0.358381,0.384818,0.429783,0.494654,0.576217,0.662112,0.739943,0.806304,0.861186,0.909195,0.954745,0.9969,1.03446,1.07058,1.10808,1.14426,1.17588,1.2032,1.22708,1.24741,1.26394,1.27688,1.28633,1.29162
baseline,BRA,gigatCO2 / year,1.57743,1.61117,1.70203,1.91527,2.14247,2.25251,2.1973,1.97715,1.70301,1.50321,1.46498,1.60747,1.71852,1.61383,1.45166,1.41568,1.44855,1.45746,1.44855,1.44616,1.44855,1.44919,1.44855,1.44838,1.44855,1.44859,1.44855
baseline,RSAM,gigatCO2 / year,1.38348,1.54193,1.63387,1.63939,1.7118,1.96298,2.16572,2.1061,1.96226,1.94931,2.03829,2.14532,2.21099,2.20343,2.17635,2.18657,2.21749,2.24131,2.25863,2.27551,2.29154,2.30508,2.31622,2.3254,2.33267,2.33797,2.3409
baseline,NAF,gigatCO2 / year,0.583268,0.654568,0.715032,0.759151,0.7865,0.803304,0.837459,0.912314,1.01138,1.11043,1.19415,1.25503,1.3078,1.36865,1.4373,1.50995,1.5851,1.66105,1.73289,1.79613,1.85112,1.89907,1.9398,1.97295,1.99892,2.01788,2.02848
baseline,WAF,gigatCO2 / year,1.817,2.7146,3.1754,2.89197,2.47981,2.52657,2.58777,2.20072,1.86177,2.12202,2.79242,3.55914,4.34926,5.1539,5.9795,6.83379,7.71427,8.60531,9.44903,10.1915,10.8368,11.3996,11.8777,12.2668,12.5716,12.7942,12.9186
baseline,EAF,gigatCO2 / year,0.283526,0.457865,0.584318,0.604157,0.571319,0.552984,0.559474,0.589677,0.653513,0.764622,0.940469,1.19518,1.52572,1.91393,2.29848,2.62813,2.93545,3.25835,3.57243,3.84619,4.08201,4.28835,4.4642,4.60717,4.71899,4.80068,4.84638
baseline,SAF,gigatCO2 / year,0.507151,0.551618,0.573715,0.580231,0.595771,0.639919,0.694889,0.738045,0.764695,0.775846,0.777369,0.775632,0.774112,0.77495,0.777814,0.781809,0.786271,0.79066,0.794729,0.798336,0.801495,0.804243,0.80657,0.808467,0.809954,0.811039,0.811645
baseline,WEU,gigatCO2 / year,3.13174,2.99797,2.88469,2.82869,2.8725,3.04096,3.28211,3.52721,3.71718,3.81997,3.90227,4.02298,4.1113,4.10354,4.09409,4.1809,4.31803,4.43935,4.54198,4.63614,4.72113,4.79424,4.8555,4.90562,4.94508,4.97384,4.98987
baseline,CEU,gigatCO2 / year,0.784933,0.762355,0.745376,0.76346,0.797263,0.822305,0.842413,0.864683,0.880961,0.882297,0.871784,0.853516,0.823542,0.780584,0.742088,0.724399,0.720734,0.720467,0.720734,0.720805,0.720734,0.720715,0.720734,0.720739,0.720734,0.720732,0.720734
baseline,TUR,gigatCO2 / year,0.435783,0.492275,0.529999,0.542171,0.54551,0.558802,0.585774,0.624143,0.662655,0.690836,0.710302,0.725687,0.741597,0.759779,0.770556,0.766045,0.756967,0.75499,0.756967,0.757496,0.756967,0.756824,0.756966,0.757004,0.756966,0.756956,0.756966
baseline,UKR,gigatCO2 / year,0.403864,0.401991,0.41576,0.460471,0.504176,0.516146,0.518354,0.53555,0.550934,0.544955,0.528585,0.516642,0.508813,0.502259,0.499185,0.501753,0.506929,0.51124,0.514674,0.5179,0.52087,0.523407,0.525518,0.527249,0.528616,0.529612,0.530165
baseline,STAN,gigatCO2 / year,0.485141,0.518878,0.546831,0.555511,0.543526,0.517452,0.506645,0.531997,0.557775,0.55315,0.563519,0.629951,0.7,0.717643,0.706063,0.699835,0.699884,0.700104,0.699882,0.699821,0.69988,0.699895,0.699878,0.699874,0.699877,0.699878,0.699877
baseline,RUS,gigatCO2 / year,1.8782,1.99534,2.08464,2.12199,2.11877,2.09491,2.06922,2.05923,2.07853,2.12479,2.13591,2.06416,1.97899,1.9521,1.94692,1.91694,1.88422,1.87755,1.88422,1.886,1.88422,1.88374,1.88422,1.88435,1.88422,1.88418,1.88422
