Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
damage_costs_slr,MEX,fraction_of_GDP,0,0.000298494,0.000615417,0.000945147,0.00128359,0.00162818,0.00197745,0.00233021,0.00268543,0.00304222,0.00339988,0.00375785,0.00411562,0.0044727,0.00482858,0.00518278,0.0055347,0.00588286,0.00622622,0.00656494,0.00689917,0.00722906,0.00755473,0.00787633,0.00819398,0.0085078,0.00881792
damage_costs_slr,RCAM,fraction_of_GDP,0,0.000298494,0.000615417,0.000945147,0.00128359,0.00162818,0.00197745,0.00233021,0.00268543,0.00304222,0.00339988,0.00375785,0.00411562,0.0044727,0.00482858,0.00518278,0.0055347,0.00588286,0.00622622,0.00656494,0.00689917,0.00722906,0.00755473,0.00787633,0.00819398,0.0085078,0.00881792
damage_costs_slr,BRA,fraction_of_GDP,0,0.000298494,0.000615417,0.000945147,0.00128359,0.00162818,0.00197745,0.00233021,0.00268543,0.00304222,0.00339988,0.00375785,0.00411562,0.0044727,0.00482858,0.00518278,0.0055347,0.00588286,0.00622622,0.00656494,0.00689917,0.00722906,0.00755473,0.00787633,0.00819398,0.0085078,0.00881792
damage_costs_slr,RSAM,fraction_of_GDP,0,0.000298494,0.000615417,0.000945147,0.00128359,0.00162818,0.00197745,0.00233021,0.00268543,0.00304222,0.00339988,0.00375785,0.00411562,0.0044727,0.00482858,0.00518278,0.0055347,0.00588286,0.00622622,0.00656494,0.00689917,0.00722906,0.00755473,0.00787633,0.00819398,0.0085078,0.00881792
damage_costs_slr,NAF,fraction_of_GDP,0,0.00150585,0.00310467,0.00476809,0.00647547,0.00821385,0.00997586,0.0117555,0.0135475,0.0153474,0.0171518,0.0189577,0.0207626,0.022564,0.0243593,0.0261462,0.0279216,0.029678,0.0314102,0.033119,0.0348051,0.0364693,0.0381123,0.0397347,0.0413371,0.0429203,0.0444848
damage_costs_slr,WAF,fraction_of_GDP,0,-0.000147853,-0.000304833,-0.000468157,-0.000635797,-0.000806481,-0.000979484,-0.00115422,-0.00133017,-0.0015069,-0.00168405,-0.00186137,-0.00203858,-0.00221545,-0.00239173,-0.00256717,-0.00274149,-0.00291395,-0.00308402,-0.0032518,-0.00341735,-0.00358075,-0.00374207,-0.00390136,-0.00405871,-0.00421415,-0.00436776
damage_costs_slr,EAF,fraction_of_GDP,0,-0.000147853,-0.000304833,-0.000468157,-0.000635797,-0.000806481,-0.000979484,-0.00115422,-0.00133017,-0.0015069,-0.00168405,-0.00186137,-0.00203858,-0.00221545,-0.00239173,-0.00256717,-0.00274149,-0.00291395,-0.00308402,-0.0032518,-0.00341735,-0.00358075,-0.00374207,-0.00390136,-0.00405871,-0.00421415,-0.00436776
damage_costs_slr,SAF,fraction_of_GDP,0,0.000402335,0.00082951,0.00127395,0.00173012,0.00219459,0.00266536,0.00314085,0.00361965,0.00410055,0.00458263,0.00506514,0.00554737,0.00602867,0.00650835,0.00698577,0.00746012,0.0079294,0.00839221,0.00884877,0.00929927,0.00974391,0.0101829,0.0106164,0.0110445,0.0114675,0.0118855
damage_costs_slr,WEU,fraction_of_GDP,0,7.54038e-05,0.000163008,0.000253436,0.000335988,0.000403297,0.000453269,0.00048778,0.000510404,0.000524718,0.000533567,0.000538959,0.000542215,0.000544171,0.000545343,0.000546044,0.000546464,0.000546715,0.000546866,0.000546957,0.000547012,0.000547046,0.000547067,0.000547079,0.000547087,0.000547093,0.000547096
damage_costs_slr,CEU,fraction_of_GDP,0,0.000156916,0.000312498,0.000451668,0.000565193,0.000651094,0.00071247,0.00075449,0.000782386,0.000800516,0.000812133,0.000819508,0.000824163,0.00082709,0.000828927,0.000830079,0.000830802,0.000831255,0.00083154,0.00083172,0.000831834,0.000831907,0.000831955,0.000831985,0.000832005,0.000832018,0.000832026
damage_costs_slr,TUR,fraction_of_GDP,0,0.000722547,0.0014897,0.00228786,0.0031071,0.00394122,0.00478668,0.0056406,0.00650046,0.00736411,0.00822987,0.0090964,0.00996244,0.0108268,0.0116882,0.0125456,0.0133975,0.0142403,0.0150714,0.0158914,0.0167004,0.0174989,0.0182873,0.0190657,0.0198347,0.0205943,0.021345
damage_costs_slr,UKR,fraction_of_GDP,0,0.0001667,0.000343692,0.000527836,0.000716845,0.000909287,0.00110434,0.00130135,0.00149973,0.00169899,0.00189873,0.00209865,0.00229845,0.00249787,0.00269661,0.00289443,0.00309096,0.0032854,0.00347716,0.00366632,0.00385298,0.00403721,0.00421909,0.00439869,0.00457609,0.00475135,0.00492454
damage_costs_slr,STAN,fraction_of_GDP,0,0.0001667,0.000343692,0.000527836,0.000716845,0.000909287,0.00110434,0.00130135,0.00149973,0.00169899,0.00189873,0.00209865,0.00229845,0.00249787,0.00269661,0.00289443,0.00309096,0.0032854,0.00347716,0.00366632,0.00385298,0.00403721,0.00421909,0.00439869,0.00457609,0.00475135,0.00492454
damage_costs_slr,RUS,fraction_of_GDP,0,0.0001667,0.000343692,0.000527836,0.000716845,0.000909287,0.00110434,0.00130135,0.00149973,0.00169899,0.00189873,0.00209865,0.00229845,0.00249787,0.00269661,0.00289443,0.00309096,0.0032854,0.00347716,0.00366632,0.00385298,0.00403721,0.00421909,0.00439869,0.00457609,0.00475135,0.00492454
damage_costs_slr,ME,fraction_of_GDP,0,0.000722547,0.0014897,0.00228786,0.0031071,0.00394122,0.00478668,0.0056406,0.00650046,0.00736411,0.00822987,0.0090964,0.00996244,0.0108268,0.0116882,0.0125456,0.0133975,0.0142403,0.0150714,0.0158914,0.0167004,0.0174989,0.0182873,0.0190657,0.0198347,0.0205943,0.021345
damage_costs_slr,INDIA,fraction_of_GDP,0,0.000288743,0.000595313,0.000914271,0.00124166,0.00157499,0.00191285,0.00225409,0.00259771,0.00294284,0.00328881,0.00363509,0.00398118,0.00432659,0.00467084,0.00501347,0.0053539,0.00569068,0.00602283,0.00635048,0.00667379,0.0069929,0.00730793,0.00761903,0.0079263,0.00822987,0.00852985
damage_costs_slr,KOR,fraction_of_GDP,0,0.000814828,0.00167996,0.00258005,0.00350393,0.00444458,0.00539802,0.006361,0.00733068,0.00830463,0.00928096,0.0102582,0.0112348,0.0122095,0.013181,0.0141479,0.0151086,0.016059,0.0169963,0.0179209,0.0188333,0.0197338,0.0206229,0.0215008,0.0223679,0.0232245,0.0240711
damage_costs_slr,CHN,fraction_of_GDP,0,0.000585002,0.00120612,0.00185234,0.00251563,0.00319097,0.00387548,0.00456685,0.00526302,0.00596227,0.00666322,0.00736479,0.00806597,0.00876578,0.00946325,0.0101574,0.0108471,0.0115295,0.0122024,0.0128663,0.0135213,0.0141678,0.0148061,0.0154364,0.0160589,0.0166739,0.0172817
damage_costs_slr,SEAS,fraction_of_GDP,0,0.00216937,0.00447267,0.00686904,0.00932872,0.0118331,0.0143715,0.0169353,0.0195169,0.0221099,0.0247093,0.0273109,0.0299111,0.0325062,0.0350926,0.0376669,0.0402245,0.0427548,0.0452503,0.047712,0.0501411,0.0525386,0.0549055,0.0572427,0.0595513,0.0618321,0.0640859
damage_costs_slr,INDO,fraction_of_GDP,0,0.00216937,0.00447267,0.00686904,0.00932872,0.0118331,0.0143715,0.0169353,0.0195169,0.0221099,0.0247093,0.0273109,0.0299111,0.0325062,0.0350926,0.0376669,0.0402245,0.0427548,0.0452503,0.047712,0.0501411,0.0525386,0.0549055,0.0572427,0.0595513,0.0618321,0.0640859
damage_costs_slr,JAP,fraction_of_GDP,0,0.000788573,0.00162583,0.00249692,0.00339103,0.00430137,0.00522408,0.00615604,0.00709447,0.00803704,0.00898191,0.00992762,0.0108728,0.0118161,0.0127563,0.013692,0.0146218,0.0155415,0.0164487,0.0173435,0.0182265,0.019098,0.0199583,0.020808,0.0216471,0.0224762,0.0232955
damage_costs_slr,OCE,fraction_of_GDP,0,0.000507027,0.00104536,0.00160544,0.00218032,0.00276564,0.00335892,0.00395814,0.00456152,0.00516756,0.00577508,0.00638314,0.00699086,0.00759739,0.0082019,0.00880355,0.00940133,0.00999272,0.010576,0.0111513,0.011719,0.0122794,0.0128326,0.0133789,0.0139184,0.0144515,0.0149782
damage_costs_slr,RSAS,fraction_of_GDP,0,1.7499e-16,1.94413e-16,2.00064e-16,2.02391e-16,2.03556e-16,2.04217e-16,2.04625e-16,2.04894e-16,2.0508e-16,2.05214e-16,2.05313e-16,2.05388e-16,2.05446e-16,2.05493e-16,2.0553e-16,2.0556e-16,2.05585e-16,2.05606e-16,2.05623e-16,2.05638e-16,2.05651e-16,2.05662e-16,2.05672e-16,2.0568e-16,2.05688e-16,2.05694e-16
damage_costs_slr,RSAF,fraction_of_GDP,0,-0.000147853,-0.000304833,-0.000468157,-0.000635797,-0.000806481,-0.000979484,-0.00115422,-0.00133017,-0.0015069,-0.00168405,-0.00186137,-0.00203858,-0.00221545,-0.00239173,-0.00256717,-0.00274149,-0.00291395,-0.00308402,-0.0032518,-0.00341735,-0.00358075,-0.00374207,-0.00390136,-0.00405871,-0.00421415,-0.00436776
carbonprice,CAN,usd*trillion/GtCO2/yr,0,0.0624491,0.427072,0.741247,0.760733,0.783222,0.807668,0.829955,0.851426,0.875053,0.899556,0.923857,0.947299,0.969315,0.990334,1.00811,1.23288,1.13808,1.09893,1.06419,1.03288,1.00476,0.979431,0.956527,0.935767,0.916941,0.899946
carbonprice,USA,usd*trillion/GtCO2/yr,0,0.0305299,0.238834,0.752783,0.896046,0.910634,0.922722,0.932013,0.939471,0.946,0.950628,0.952393,0.951402,0.947583,0.940561,0.928502,1.10232,0.922064,0.89416,0.869432,0.846822,0.826097,0.807072,0.789582,0.773475,0.75862,0.744921
carbonprice,MEX,usd*trillion/GtCO2/yr,0,0.0454724,0.301474,0.331745,0.362099,0.39604,0.43335,0.473607,0.515815,0.558769,0.601728,0.644315,0.686225,0.727129,0.766359,0.801077,1.00573,1.01388,0.971947,0.934674,0.901964,0.873171,0.847768,0.825322,0.805442,0.787842,0.77246
carbonprice,RCAM,usd*trillion/GtCO2/yr,0,0.0704596,0.222812,0.25342,0.289464,0.33085,0.377106,0.427617,0.481797,0.539108,0.598939,0.660727,0.723803,0.787282,0.849969,0.941207,1.12389,1.23324,1.18553,1.14123,1.10243,1.06805,1.03753,1.01048,0.986444,0.965073,0.946287
carbonprice,BRA,usd*trillion/GtCO2/yr,0,0.0152228,0.105016,0.269943,0.292306,0.312162,0.333263,0.356205,0.380507,0.40511,0.42946,0.452759,0.475154,0.497572,0.519193,0.53526,0.666742,0.652352,0.637023,0.620456,0.603485,0.588502,0.575167,0.562728,0.551138,0.540471,0.530635
carbonprice,RSAM,usd*trillion/GtCO2/yr,0,0.0333983,0.153208,0.300912,0.331092,0.362865,0.395451,0.430544,0.467935,0.505672,0.542641,0.578478,0.613308,0.647192,0.679049,0.702136,0.876504,0.880625,0.849369,0.819313,0.792025,0.767758,0.746151,0.726806,0.709487,0.694029,0.680371
carbonprice,NAF,usd*trillion/GtCO2/yr,0,0.14028,0.161932,0.185728,0.21226,0.241298,0.272779,0.306428,0.341816,0.378325,0.414606,0.44961,0.483048,0.514511,0.543351,0.571055,0.714157,0.607559,0.627253,0.638164,0.644516,0.647468,0.647443,0.644702,0.639713,0.632769,0.623554
carbonprice,WAF,usd*trillion/GtCO2/yr,0,0.0429032,0.05034,0.0595426,0.0715804,0.0863868,0.104134,0.125726,0.15174,0.181865,0.215616,0.252617,0.292101,0.333361,0.376211,0.464395,0.543851,0.609064,0.577537,0.551422,0.529714,0.511219,0.495301,0.48152,0.469495,0.458962,0.44985
carbonprice,EAF,usd*trillion/GtCO2/yr,0,0.0300294,0.0353319,0.0420504,0.0508642,0.0620995,0.0760365,0.0929665,0.113197,0.136938,0.164252,0.194989,0.228594,0.26454,0.307313,0.37391,0.426853,0.471214,0.472643,0.47103,0.467404,0.462706,0.457271,0.451286,0.444962,0.438425,0.431609
carbonprice,SAF,usd*trillion/GtCO2/yr,0,0.0587619,0.265447,0.291246,0.320256,0.350148,0.379802,0.409269,0.438593,0.467821,0.496629,0.524525,0.550881,0.574935,0.59601,0.612393,0.754841,0.719525,0.697908,0.678421,0.660592,0.644264,0.629286,0.615527,0.602869,0.591211,0.580478
carbonprice,WEU,usd*trillion/GtCO2/yr,0,0.0485377,0.383133,0.633993,0.66577,0.701275,0.73809,0.77503,0.812234,0.850389,0.887628,0.92103,0.950399,0.977267,1.002,1.02418,1.25436,1.13709,1.10982,1.08403,1.05999,1.03748,1.01637,0.996551,0.977915,0.960357,0.943723
carbonprice,CEU,usd*trillion/GtCO2/yr,0,0.0389809,0.293109,0.454549,0.49593,0.535712,0.573848,0.611138,0.649292,0.689823,0.730184,0.767009,0.799626,0.828473,0.853897,0.875058,1.07791,1.0158,0.98705,0.960835,0.936753,0.91458,0.894127,0.875225,0.857726,0.841498,0.826426
carbonprice,TUR,usd*trillion/GtCO2/yr,0,0.183132,0.326266,0.355812,0.389069,0.424719,0.461883,0.499768,0.537619,0.574963,0.611105,0.645411,0.677534,0.706766,0.73209,0.75459,0.930656,0.866617,0.843873,0.821782,0.800963,0.781959,0.764532,0.748346,0.733293,0.719314,0.706308
carbonprice,UKR,usd*trillion/GtCO2/yr,0,0.0501022,0.231623,0.265011,0.29872,0.331933,0.366001,0.400829,0.436473,0.474076,0.511551,0.54582,0.577014,0.606075,0.632397,0.656117,0.812467,0.778175,0.757612,0.738596,0.721063,0.704825,0.689758,0.675748,0.662696,0.650508,0.639091
carbonprice,STAN,usd*trillion/GtCO2/yr,0,0.18855,0.223365,0.257463,0.290264,0.320587,0.349008,0.374995,0.399739,0.426907,0.455928,0.48192,0.503223,0.522286,0.539897,0.558705,0.686181,0.634609,0.618701,0.602952,0.588637,0.57536,0.563045,0.551632,0.541025,0.531138,0.521905
carbonprice,RUS,usd*trillion/GtCO2/yr,0,0.144402,0.441195,0.483407,0.522393,0.554112,0.581923,0.610682,0.641979,0.674203,0.702584,0.72567,0.745777,0.763046,0.776496,0.790697,0.957483,0.857183,0.838402,0.817354,0.797178,0.778947,0.762327,0.746823,0.73236,0.718928,0.706424
carbonprice,ME,usd*trillion/GtCO2/yr,0,0.106178,0.278808,0.299396,0.321641,0.343969,0.366511,0.389539,0.413415,0.438431,0.463824,0.488875,0.513478,0.537293,0.559726,0.582413,0.72149,0.645012,0.642037,0.635931,0.6289,0.621388,0.613458,0.605101,0.596432,0.587519,0.578198
carbonprice,INDIA,usd*trillion/GtCO2/yr,0,0.101561,0.121059,0.143018,0.167993,0.195424,0.224858,0.256084,0.28886,0.322726,0.3568,0.390383,0.423222,0.454932,0.484781,0.52693,0.630322,0.649252,0.631909,0.615993,0.601251,0.58762,0.574986,0.563235,0.552285,0.542065,0.532493
carbonprice,KOR,usd*trillion/GtCO2/yr,0,0.0822389,0.437734,0.603614,0.646754,0.69128,0.735457,0.777873,0.817435,0.853178,0.885457,0.915144,0.942007,0.964994,0.982387,0.99159,1.20294,1.10211,1.06971,1.0413,1.01565,0.991858,0.969793,0.949449,0.930648,0.913204,0.897
carbonprice,CHN,usd*trillion/GtCO2/yr,0,0.0650202,0.329262,0.5201,0.579781,0.638737,0.694001,0.742717,0.786631,0.828118,0.866318,0.89982,0.928735,0.953095,0.971587,0.979714,1.19138,1.10504,1.0694,1.0404,1.0155,0.991941,0.969758,0.949421,0.930713,0.913328,0.897158
carbonprice,SEAS,usd*trillion/GtCO2/yr,0,0.15208,0.170979,0.191916,0.21586,0.242626,0.271777,0.302445,0.334069,0.366591,0.399529,0.43175,0.462502,0.491926,0.519665,0.545149,0.683929,0.656112,0.642331,0.62914,0.61657,0.604502,0.592928,0.581844,0.571231,0.561048,0.551189
carbonprice,INDO,usd*trillion/GtCO2/yr,0,0.057286,0.173074,0.20414,0.238202,0.275064,0.314355,0.355096,0.396272,0.437004,0.476637,0.514985,0.552044,0.587303,0.61971,0.648298,0.813056,0.806138,0.782983,0.761808,0.742425,0.72464,0.708297,0.693256,0.679389,0.666587,0.654768
carbonprice,JAP,usd*trillion/GtCO2/yr,0,0.0256287,0.207586,0.657751,0.686829,0.711037,0.737187,0.764169,0.791654,0.81969,0.847042,0.87256,0.8968,0.920069,0.941391,0.957003,1.17255,1.11212,1.07945,1.05078,1.02485,1.00082,0.978545,0.958014,0.939051,0.921472,0.905159
carbonprice,OCE,usd*trillion/GtCO2/yr,0,0.0153395,0.138955,0.478416,0.632294,0.652695,0.674501,0.698815,0.726125,0.753625,0.779875,0.806216,0.83142,0.852956,0.871702,0.883767,1.08298,1.04579,0.994639,0.950897,0.913479,0.880729,0.852076,0.827175,0.805508,0.786666,0.770614
carbonprice,RSAS,usd*trillion/GtCO2/yr,0,0.0515336,0.0602092,0.0706666,0.0834725,0.0987007,0.11642,0.136724,0.159728,0.185496,0.213808,0.24423,0.276075,0.308749,0.342489,0.401951,0.461431,0.473171,0.482909,0.487796,0.489308,0.488591,0.486153,0.48232,0.477446,0.47175,0.465124
carbonprice,RSAF,usd*trillion/GtCO2/yr,0,0.0225373,0.0576994,0.064459,0.0726947,0.0842156,0.0977837,0.117341,0.140409,0.167629,0.198809,0.233603,0.271287,0.311463,0.35449,0.400671,0.534951,0.507802,0.527316,0.53888,0.545346,0.548253,0.548362,0.546184,0.542252,0.536897,0.529983
mitigation_costs,CAN,usd*trillion/yr,1.10284e-08,0.00215456,0.030983,0.0727571,0.0796075,0.0819989,0.084083,0.0920754,0.103952,0.11551,0.123837,0.12711,0.127241,0.127391,0.130896,0.139637,0.193422,0.18096,0.180677,0.179947,0.179037,0.177821,0.176322,0.17458,0.172619,0.170441,0.167977
mitigation_costs,USA,usd*trillion/yr,5.80784e-09,0.00860082,0.135969,0.668095,0.88032,0.943543,1.00258,1.04917,1.08319,1.10552,1.11864,1.12702,1.14018,1.16403,1.18712,1.19507,1.53427,1.22525,1.21156,1.19085,1.17074,1.15143,1.13276,1.11449,1.09662,1.0791,1.06167
mitigation_costs,MEX,usd*trillion/yr,2.17e-09,0.00181049,0.0251153,0.0331332,0.0421772,0.0509566,0.0601545,0.0714538,0.0852806,0.101279,0.117982,0.133627,0.148357,0.163281,0.180136,0.199764,0.284602,0.299659,0.295462,0.291586,0.287747,0.283914,0.280055,0.276144,0.272182,0.268161,0.263991
mitigation_costs,RCAM,usd*trillion/yr,1.25844e-09,0.00163678,0.00852042,0.0114387,0.0154678,0.0214426,0.0302145,0.0425193,0.0582463,0.0766354,0.0971766,0.119488,0.14375,0.170268,0.198428,0.237615,0.313354,0.367832,0.362123,0.357454,0.352717,0.348025,0.343329,0.338564,0.333732,0.328832,0.323758
mitigation_costs,BRA,usd*trillion/yr,1.78295e-09,0.00162921,0.0238636,0.101252,0.13047,0.154717,0.168861,0.16972,0.162964,0.159394,0.1707,0.203545,0.234081,0.23564,0.226788,0.23301,0.322571,0.315389,0.306856,0.298771,0.291156,0.284214,0.277861,0.271977,0.26652,0.261468,0.256782
mitigation_costs,RSAM,usd*trillion/yr,1.87701e-09,0.00421085,0.0358834,0.0947024,0.117235,0.157486,0.199663,0.221671,0.235091,0.263404,0.306688,0.355303,0.399574,0.431676,0.458859,0.486482,0.669004,0.679904,0.659218,0.639935,0.622314,0.606317,0.591757,0.578454,0.566279,0.555128,0.544931
mitigation_costs,NAF,usd*trillion/yr,1.01803e-09,0.00615573,0.00855168,0.0117045,0.0152501,0.0191565,0.0241457,0.0313457,0.0408433,0.0519931,0.063837,0.0754222,0.0871761,0.0999542,0.113612,0.12828,0.182434,0.154484,0.169724,0.181005,0.190034,0.197134,0.202303,0.20551,0.20693,0.206682,0.204492
mitigation_costs,WAF,usd*trillion/yr,2.30232e-10,0.00867805,0.0131617,0.0160888,0.0185807,0.025259,0.0341159,0.0381201,0.0422216,0.0622456,0.104098,0.165588,0.247799,0.353034,0.484774,0.738605,1.03388,1.34806,1.38679,1.4198,1.4441,1.46146,1.472,1.47563,1.47307,1.46475,1.44959
mitigation_costs,EAF,usd*trillion/yr,1.8017e-10,0.000798498,0.00133173,0.00186532,0.002395,0.00313966,0.00427794,0.0060254,0.00883906,0.0135315,0.0214838,0.0347042,0.0553054,0.0850324,0.125689,0.188021,0.252166,0.321669,0.356817,0.385663,0.408457,0.426735,0.440628,0.450084,0.455571,0.457427,0.455102
mitigation_costs,SAF,usd*trillion/yr,3.17374e-09,0.00251581,0.0205572,0.0248507,0.0304613,0.0381668,0.0473402,0.0565822,0.0652653,0.0731049,0.0802553,0.087062,0.0936894,0.100212,0.106438,0.111824,0.149814,0.141037,0.137783,0.134652,0.131735,0.129013,0.126464,0.124065,0.121801,0.119659,0.117619
mitigation_costs,WEU,usd*trillion/yr,4.20137e-09,0.00787731,0.125912,0.258796,0.294336,0.34705,0.41255,0.483801,0.55268,0.613262,0.672651,0.737761,0.795229,0.832758,0.868242,0.922247,1.2597,1.13872,1.14268,1.14136,1.13851,1.13335,1.12606,1.11689,1.10603,1.09351,1.07887
mitigation_costs,CEU,usd*trillion/yr,2.91566e-09,0.00169231,0.0257478,0.0506482,0.0623356,0.0739453,0.0853579,0.0974127,0.109556,0.120784,0.130508,0.13815,0.142567,0.143277,0.143399,0.146167,0.193922,0.1797,0.175064,0.170614,0.166497,0.162713,0.159226,0.155995,0.152994,0.150206,0.147609
mitigation_costs,TUR,usd*trillion/yr,2.23883e-09,0.00757424,0.0185184,0.0227808,0.027228,0.0325677,0.0392793,0.0475363,0.0566326,0.0655359,0.0740375,0.0823028,0.0906857,0.0992423,0.106423,0.111093,0.146421,0.133252,0.130347,0.127019,0.123686,0.120705,0.118009,0.115476,0.113097,0.110881,0.108812
mitigation_costs,UKR,usd*trillion/yr,3.29525e-09,0.00124119,0.0104282,0.0147111,0.0198764,0.0242582,0.0285093,0.0339789,0.0398362,0.0446335,0.048569,0.0524252,0.0562541,0.0599292,0.0636741,0.0678573,0.0919623,0.0875621,0.0860746,0.0845926,0.0831999,0.0818482,0.0805341,0.0792574,0.0780131,0.0767943,0.0755838
mitigation_costs,STAN,usd*trillion/yr,1.64727e-09,0.0072236,0.009993,0.0131983,0.0159852,0.0180639,0.0204078,0.0241503,0.0280994,0.0309082,0.0348763,0.0425097,0.0505372,0.054926,0.0570208,0.0597367,0.0792944,0.0717405,0.0701642,0.06845,0.0669121,0.0654737,0.0641311,0.0628836,0.0617195,0.0606285,0.0596039
mitigation_costs,RUS,usd*trillion/yr,2.95319e-09,0.02118,0.103058,0.125122,0.145722,0.161613,0.175186,0.190144,0.208993,0.231597,0.249207,0.25459,0.256412,0.263989,0.272413,0.277541,0.355613,0.306247,0.302979,0.296114,0.288958,0.282722,0.277173,0.271899,0.266909,0.262263,0.257921
mitigation_costs,ME,usd*trillion/yr,1.80896e-09,0.0159438,0.0640304,0.0811316,0.101713,0.122773,0.145292,0.171161,0.199606,0.229008,0.258769,0.289142,0.322297,0.360054,0.399567,0.439333,0.607208,0.540405,0.559779,0.571147,0.579081,0.584432,0.587225,0.587357,0.585109,0.580678,0.57364
mitigation_costs,INDIA,usd*trillion/yr,6.05863e-10,0.029234,0.0454252,0.0686982,0.100917,0.146795,0.20819,0.28501,0.378758,0.490095,0.611946,0.734485,0.858642,0.987944,1.11423,1.27494,1.64833,1.74507,1.72064,1.69815,1.67469,1.65163,1.62869,1.60541,1.58185,1.55805,1.53353
mitigation_costs,KOR,usd*trillion/yr,6.52786e-09,0.00502125,0.0508217,0.0822508,0.0919327,0.101375,0.109822,0.116783,0.121964,0.125098,0.125847,0.124147,0.121123,0.118054,0.115135,0.112302,0.14259,0.126288,0.123428,0.120224,0.117062,0.114235,0.111681,0.109297,0.107072,0.105009,0.103093
mitigation_costs,CHN,usd*trillion/yr,2.54208e-09,0.0617271,0.595098,1.18805,1.43276,1.66974,1.87031,2.01246,2.09778,2.1342,2.11781,2.04956,1.96023,1.88343,1.81843,1.75237,2.21628,1.99533,1.94425,1.89361,1.84519,1.80129,1.76128,1.72412,1.68957,1.65756,1.62784
mitigation_costs,SEAS,usd*trillion/yr,1.14786e-09,0.0254995,0.0356239,0.0478017,0.0602596,0.0730999,0.0888027,0.110703,0.137055,0.164315,0.194676,0.230829,0.265227,0.289458,0.311937,0.344715,0.491204,0.48324,0.488529,0.491919,0.493761,0.493652,0.491761,0.488321,0.483499,0.477361,0.469635
mitigation_costs,INDO,usd*trillion/yr,9.89988e-10,0.00679021,0.0322417,0.0447211,0.059219,0.0733272,0.0884718,0.108185,0.132441,0.158894,0.184415,0.206268,0.226779,0.249499,0.273072,0.294825,0.404829,0.404047,0.395386,0.387264,0.379412,0.3719,0.364675,0.357664,0.350849,0.344215,0.337675
mitigation_costs,JAP,usd*trillion/yr,6.01657e-09,0.00138788,0.0229366,0.112191,0.122785,0.134447,0.14718,0.160382,0.172243,0.180841,0.185751,0.187585,0.189285,0.193549,0.19872,0.201827,0.263715,0.244853,0.238393,0.232126,0.226247,0.220878,0.215956,0.211391,0.207149,0.203211,0.199548
mitigation_costs,OCE,usd*trillion/yr,9.4552e-09,0.000302607,0.00599052,0.0381839,0.0668322,0.076906,0.0813858,0.0800656,0.0816346,0.0940948,0.107306,0.109435,0.108068,0.113812,0.123843,0.131597,0.17856,0.175223,0.170356,0.165973,0.161983,0.158335,0.154978,0.151866,0.148967,0.146254,0.143698
mitigation_costs,RSAS,usd*trillion/yr,3.19192e-10,0.00176667,0.00283778,0.00451181,0.00702085,0.0108477,0.0167103,0.0255321,0.0379127,0.0542547,0.0756418,0.10353,0.138764,0.181895,0.234318,0.323629,0.430754,0.489482,0.547596,0.595795,0.634926,0.666526,0.690745,0.7076,0.717798,0.721809,0.718664
mitigation_costs,RSAF,usd*trillion/yr,3.89749e-10,0.000725385,0.0029317,0.00525867,0.00819421,0.00979262,0.00997826,0.0110284,0.013865,0.0199742,0.0304863,0.0460134,0.0662827,0.0904938,0.120253,0.15847,0.259793,0.266792,0.306816,0.339802,0.367142,0.389528,0.406997,0.419545,0.427605,0.431458,0.430445
area_under_MAC,CAN,usd*trillion/yr,1.10286e-08,0.00215456,0.030983,0.0727571,0.0796075,0.0819989,0.084083,0.0920754,0.103952,0.11551,0.123837,0.12711,0.127241,0.127391,0.130896,0.139637,0.193422,0.18096,0.180677,0.179947,0.179037,0.177821,0.176322,0.17458,0.172619,0.170441,0.167977
area_under_MAC,USA,usd*trillion/yr,5.80789e-09,0.00860082,0.135969,0.668095,0.88032,0.943543,1.00258,1.04917,1.08319,1.10552,1.11864,1.12702,1.14018,1.16403,1.18712,1.19507,1.53427,1.22525,1.21156,1.19085,1.17074,1.15143,1.13276,1.11449,1.09662,1.0791,1.06167
area_under_MAC,MEX,usd*trillion/yr,2.17109e-09,0.00181049,0.0251153,0.0331332,0.0421772,0.0509566,0.0601545,0.0714538,0.0852806,0.101279,0.117982,0.133627,0.148357,0.163281,0.180136,0.199764,0.284602,0.299659,0.295462,0.291586,0.287747,0.283914,0.280055,0.276144,0.272182,0.268161,0.263991
area_under_MAC,RCAM,usd*trillion/yr,1.26043e-09,0.00163678,0.00852042,0.0114387,0.0154678,0.0214426,0.0302145,0.0425193,0.0582463,0.0766354,0.0971766,0.119488,0.14375,0.170268,0.198428,0.237615,0.313354,0.367832,0.362123,0.357454,0.352717,0.348025,0.343329,0.338564,0.333732,0.328832,0.323758
area_under_MAC,BRA,usd*trillion/yr,1.78358e-09,0.00162921,0.0238636,0.101252,0.13047,0.154717,0.168861,0.16972,0.162964,0.159394,0.1707,0.203545,0.234081,0.23564,0.226788,0.23301,0.322571,0.315389,0.306856,0.298771,0.291156,0.284214,0.277861,0.271977,0.26652,0.261468,0.256782
